date,country_code,supplier_id,financial_risk,operational_risk,geopolitical_risk,compliance_risk,cyber_risk,climate_risk,supply_chain_risk,currency_risk,overall_risk_score,overall_risk,risk_category,risk_trend,assessment_method,assessed_by,mitigation_plan,next_review_date
2023-06,CN,SUP-0010,53.88,32.71,48.66,43.95,27.17,7.9,29.2,22.47,33.24,33.24,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0011,54.44,19.75,50.8,46.63,31.99,4.62,20.64,23.1,31.5,31.5,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0012,56.51,32.03,52.12,39.05,32.88,6.21,27.53,25.74,34.01,34.01,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0013,62.13,30.04,50.19,47.7,33.69,0.08,23.44,21.45,33.59,33.59,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0014,61.01,26.93,46.47,43.11,31.33,5.53,25.84,26.72,33.37,33.37,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0015,52.27,34.24,54.39,46.83,35.24,4.61,25.42,22.47,34.43,34.43,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0016,50.58,46.4,47.77,49.71,35.1,0,35.11,21.14,35.73,35.73,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0017,58.72,18.46,43.2,44.91,32.03,1.19,22.07,22.15,30.34,30.34,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0018,58.36,19.86,51.54,42.79,32.69,7.85,21.06,28.49,32.83,32.83,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0019,47.82,29.63,48.03,43.03,29.01,6.75,30.35,21.41,32.0,32.0,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0020,54.08,23.0,50.79,47.53,28.8,1.72,20.58,20.04,30.82,30.82,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0021,56.58,29.31,49.1,45.55,27.46,4.44,30.98,24.53,33.5,33.5,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0022,44.19,25.63,56.55,46.07,27.27,3.22,25.79,23.72,31.56,31.56,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0023,51.88,24.51,56.13,44.64,36.54,1.95,25.92,26.09,33.46,33.46,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0024,48.35,29.21,52.27,41.26,28.74,0.43,27.49,22.25,31.25,31.25,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0025,50.48,31.92,54.11,41.26,34.53,5.55,24.17,19.49,32.69,32.69,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0026,52.34,19.7,49.13,41.56,27.68,7.94,23.63,23.64,30.7,30.7,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0027,56.6,22.71,51.07,41.6,28.92,5.77,24.17,22.25,31.64,31.64,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0028,56.06,21.35,50.26,38.67,33.17,1.48,23.28,24.83,31.14,31.14,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0029,52.93,41.57,50.87,44.01,30.81,7.11,40.05,20.92,36.03,36.03,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0030,66.03,25.36,48.71,41.14,32.13,4.92,14.72,22.25,31.91,31.91,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0031,55.21,41.67,54.37,44.21,37.16,1.87,39.06,25.55,37.39,37.39,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0032,58.8,42.33,50.0,45.35,29.19,3.87,35.51,25.0,36.26,36.26,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0033,51.88,38.96,52.94,41.45,32.7,0.56,31.97,19.13,33.7,33.7,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0034,57.05,38.51,49.85,42.14,32.92,7.85,28.97,20.09,34.67,34.67,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,CN,SUP-0035,61.44,26.45,57.72,45.51,30.75,4.17,30.08,26.43,35.32,35.32,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0036,42.04,25.54,29.01,46.38,40.99,9.96,19.77,23.52,29.65,29.65,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0037,38.12,13.98,27.97,44.0,35.84,9.18,13.15,24.72,25.87,25.87,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0038,45.24,21.05,29.89,42.89,24.49,18.23,26.54,20.27,28.58,28.58,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0039,45.07,29.3,28.58,47.0,29.39,10.42,22.51,21.93,29.27,29.27,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0040,47.09,29.83,29.07,44.65,28.77,11.1,29.81,22.8,30.39,30.39,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0041,39.14,31.38,24.38,53.85,38.12,15.67,21.88,25.69,31.26,31.26,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0042,44.22,25.67,32.71,43.68,27.4,12.77,22.24,20.79,28.69,28.69,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0043,46.13,37.83,26.09,48.75,28.93,13.0,25.23,25.16,31.39,31.39,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0044,50.95,37.09,34.41,55.48,32.3,19.56,20.23,24.29,34.29,34.29,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0045,42.25,49.44,27.86,45.13,31.01,15.05,39.25,24.76,34.34,34.34,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0046,43.24,28.45,29.16,48.34,32.41,18.11,23.52,24.07,30.91,30.91,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0047,52.78,31.09,27.55,41.52,34.77,14.1,26.21,26.01,31.75,31.75,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0048,46.01,32.88,27.39,44.39,33.6,13.85,26.16,25.33,31.2,31.2,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0049,50.06,37.6,19.51,46.8,34.23,16.93,29.28,18.99,31.67,31.67,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0050,46.34,29.53,28.63,44.43,32.11,16.6,22.65,23.11,30.43,30.43,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0051,43.42,24.38,28.93,51.31,28.1,13.66,24.09,26.91,30.1,30.1,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0052,46.84,35.44,23.81,48.43,28.78,15.21,26.91,22.41,30.98,30.98,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0053,49.33,24.25,23.57,41.1,34.31,11.47,22.18,24.77,28.87,28.87,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0054,46.86,39.81,30.3,50.93,30.98,13.4,28.55,28.78,33.7,33.7,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0055,51.49,40.15,28.29,42.73,35.56,16.72,26.42,22.55,32.99,32.99,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0056,40.33,39.79,25.35,47.45,32.39,14.96,30.07,26.3,32.08,32.08,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0057,51.45,28.58,26.43,53.35,32.81,17.72,13.73,23.69,30.97,30.97,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0058,45.4,23.66,28.52,45.47,40.2,14.37,15.63,23.3,29.57,29.57,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0059,36.74,28.51,27.49,45.29,33.59,12.05,24.48,23.46,28.95,28.95,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0060,42.04,35.64,30.7,47.28,31.13,20.54,28.29,25.74,32.67,32.67,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0061,48.46,40.95,26.05,46.64,27.06,18.81,30.21,21.46,32.46,32.46,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0062,38.79,17.1,27.35,44.86,32.74,14.48,18.48,21.18,26.87,26.87,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0063,49.73,41.11,27.29,45.86,37.94,15.6,21.76,24.99,33.04,33.04,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0064,42.94,21.39,28.83,47.19,26.34,16.78,17.73,17.85,27.38,27.38,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,IN,SUP-0065,45.71,39.47,25.02,41.33,31.76,17.98,24.23,19.17,30.58,30.58,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0066,31.27,34.32,28.36,31.06,32.53,8.87,21.86,13.59,25.23,25.23,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0067,40.7,41.28,28.12,28.85,33.86,5.15,19.19,26.51,27.96,27.96,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0068,36.86,18.07,27.18,27.78,31.26,9.88,13.84,24.51,23.67,23.67,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0069,40.63,32.98,28.25,32.7,34.32,2.59,9.18,26.54,25.9,25.9,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0070,38.74,39.35,24.36,28.58,34.15,11.17,18.21,19.21,26.72,26.72,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0071,34.46,29.93,27.9,27.73,33.9,6.1,17.79,16.4,24.28,24.28,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0072,35.16,14.19,33.06,32.26,35.51,0,12.06,18.5,22.59,22.59,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0073,39.45,30.71,34.02,25.5,33.59,4.72,13.58,26.1,25.96,25.96,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0074,36.43,19.55,26.4,26.0,25.3,7.09,11.37,21.77,21.74,21.74,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0075,40.48,21.75,30.14,24.17,30.5,6.7,14.04,23.4,23.9,23.9,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0076,43.0,19.85,30.25,30.24,25.99,5.68,13.98,24.46,24.18,24.18,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0077,29.36,26.51,32.58,27.75,31.57,7.6,20.75,22.12,24.78,24.78,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0078,32.53,40.02,28.87,33.45,33.01,3.53,23.37,18.91,26.71,26.71,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0079,28.75,32.81,29.66,24.94,33.3,7.86,19.72,24.09,25.14,25.14,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0080,29.43,16.41,27.02,27.67,29.77,1.99,9.23,26.75,21.03,21.03,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0081,44.05,25.55,30.06,30.2,25.73,4.08,14.49,18.5,24.08,24.08,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0082,35.12,14.38,25.13,26.41,33.66,8.28,12.97,19.89,21.98,21.98,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0083,30.78,32.83,27.77,28.82,29.61,8.53,16.52,20.9,24.47,24.47,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0084,37.01,36.44,29.14,31.59,30.64,4.5,24.28,23.88,27.18,27.18,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0085,40.73,34.46,33.6,26.73,31.69,3.69,22.61,21.22,26.84,26.84,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0086,33.51,21.99,32.93,25.45,27.74,14.31,13.33,16.97,23.28,23.28,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0087,31.6,26.33,24.2,25.74,33.59,5.41,11.82,22.25,22.62,22.62,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0088,35.99,28.87,31.14,29.28,29.44,6.4,18.0,23.37,25.31,25.31,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0089,35.0,30.14,27.12,26.86,28.49,3.63,15.63,22.46,23.67,23.67,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,US,SUP-0090,37.62,36.05,31.94,24.33,34.57,5.88,23.41,20.2,26.75,26.75,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,DE,SUP-0091,33.07,31.46,9.29,25.53,30.37,10.88,19.7,18.43,22.34,22.34,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,DE,SUP-0092,36.93,41.4,3.42,24.93,33.1,1.51,22.74,18.63,22.83,22.83,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,DE,SUP-0093,28.38,35.81,3.76,21.48,27.35,7.08,20.27,19.48,20.45,20.45,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,DE,SUP-0094,30.71,24.82,3.7,21.95,35.51,6.9,11.18,22.42,19.65,19.65,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,DE,SUP-0095,31.66,32.99,5.86,20.46,33.61,0,11.4,22.54,19.82,19.82,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,DE,SUP-0096,33.58,27.67,9.77,20.8,28.66,6.56,14.91,20.22,20.27,20.27,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,DE,SUP-0097,29.71,28.81,7.51,20.94,30.27,2.84,15.69,19.29,19.38,19.38,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,DE,SUP-0098,25.62,29.47,2.16,20.2,32.57,1.21,17.97,17.11,18.29,18.29,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,DE,SUP-0099,37.2,31.61,0.34,18.08,40.19,6.79,7.76,22.19,20.52,20.52,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,DE,SUP-0100,31.26,20.88,9.43,16.43,36.12,5.33,15.5,16.29,18.9,18.9,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,DE,SUP-0101,36.13,38.06,5.82,17.28,34.33,3.37,21.26,20.57,22.1,22.1,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,DE,SUP-0102,28.68,34.25,7.03,24.45,30.03,4.41,12.67,24.07,20.7,20.7,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,DE,SUP-0103,26.37,20.03,11.03,23.4,32.97,3.53,6.13,20.83,18.04,18.04,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,DE,SUP-0104,29.66,34.18,5.68,17.02,31.48,3.6,16.02,19.19,19.6,19.6,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,DE,SUP-0105,31.63,24.05,9.3,26.17,29.73,3.07,9.52,18.14,18.95,18.95,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,DE,SUP-0106,30.78,40.16,3.7,21.25,31.04,5.32,23.2,25.38,22.6,22.6,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,DE,SUP-0107,30.12,20.23,5.95,19.57,32.17,3.11,11.08,20.07,17.79,17.79,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,DE,SUP-0108,31.57,31.84,0,20.0,33.13,8.24,11.44,19.57,19.48,19.48,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,JP,SUP-0109,27.38,22.67,11.3,26.42,32.53,4.61,9.53,1.62,17.01,17.01,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,JP,SUP-0110,30.48,29.91,10.16,27.17,28.91,6.41,8.19,0,17.65,17.65,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,JP,SUP-0111,29.96,31.21,11.78,23.56,33.17,3.23,10.26,4.44,18.45,18.45,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,JP,SUP-0112,30.05,14.09,8.42,23.33,36.82,3.72,0,0,14.55,14.55,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,JP,SUP-0113,32.2,30.6,4.7,28.86,33.25,5.02,19.16,2.89,19.58,19.58,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,JP,SUP-0114,30.77,27.97,9.14,31.55,35.65,0,12.83,3.57,18.94,18.94,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,JP,SUP-0115,36.19,30.97,10.42,23.22,27.64,0,18.83,4.11,18.92,18.92,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,JP,SUP-0116,28.96,14.54,5.93,21.81,35.59,0,7.84,2.4,14.63,14.63,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,JP,SUP-0117,22.54,17.41,8.93,30.53,37.4,2.01,7.42,0,15.78,15.78,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,JP,SUP-0118,30.09,35.0,11.64,17.42,30.94,1.71,22.55,3.43,19.1,19.1,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,JP,SUP-0119,29.83,22.3,9.98,28.39,25.43,3.11,6.76,0.82,15.83,15.83,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,JP,SUP-0120,23.79,27.24,2.31,21.75,33.47,6.16,8.86,6.32,16.24,16.24,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,JP,SUP-0121,33.48,11.71,7.73,22.22,34.65,3.63,4.12,5.52,15.38,15.38,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,JP,SUP-0122,29.12,30.72,9.7,21.07,34.54,0.45,8.95,2.54,17.14,17.14,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,JP,SUP-0123,28.2,39.17,13.28,24.75,37.77,4.64,17.76,6.07,21.45,21.45,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,VN,SUP-0124,47.36,28.58,39.65,40.8,30.44,11.67,23.17,22.01,30.46,30.46,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,VN,SUP-0125,47.57,35.99,40.8,52.72,32.08,19.19,18.93,22.69,33.74,33.74,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,VN,SUP-0126,45.42,23.8,42.64,48.54,35.43,18.78,15.93,25.92,32.06,32.06,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,VN,SUP-0127,47.15,33.54,36.3,53.15,28.2,18.1,24.11,20.25,32.6,32.6,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,VN,SUP-0128,40.93,23.14,34.19,46.13,39.25,16.38,24.82,20.14,30.62,30.62,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,VN,SUP-0129,42.19,32.98,43.56,44.31,42.69,19.72,17.5,21.82,33.1,33.1,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,VN,SUP-0130,45.63,8.66,37.72,46.85,35.88,19.18,11.61,22.76,28.54,28.54,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,VN,SUP-0131,47.72,29.41,38.26,44.84,32.86,14.61,24.84,21.49,31.76,31.76,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,VN,SUP-0132,43.03,28.67,41.96,47.18,35.5,15.9,15.08,23.37,31.34,31.34,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,VN,SUP-0133,49.75,7.0,40.33,46.67,31.68,19.59,17.11,18.8,28.87,28.87,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,VN,SUP-0134,48.26,31.97,37.69,47.22,30.78,21.06,20.41,24.13,32.69,32.69,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,VN,SUP-0135,42.75,48.71,41.22,48.23,25.13,16.21,24.91,18.13,33.16,33.16,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,VN,SUP-0136,45.19,28.5,36.02,46.36,29.62,19.31,24.5,22.31,31.48,31.48,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,VN,SUP-0137,43.8,30.51,38.99,50.15,34.39,14.2,17.6,17.42,30.88,30.88,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,VN,SUP-0138,44.7,39.15,39.85,55.88,29.78,17.25,22.82,20.22,33.7,33.7,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,KR,SUP-0139,39.38,24.88,10.81,35.33,32.86,1.98,12.37,11.54,21.14,21.14,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,KR,SUP-0140,41.85,26.35,11.05,32.03,30.61,5.02,20.74,17.63,23.16,23.16,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,KR,SUP-0141,40.92,18.68,14.31,31.79,33.61,5.7,14.67,18.38,22.26,22.26,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,KR,SUP-0142,42.23,34.27,13.98,34.92,43.33,2.57,17.18,18.92,25.93,25.93,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,KR,SUP-0143,33.63,18.16,7.92,30.84,34.08,0,4.71,23.43,19.1,19.1,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,KR,SUP-0144,40.36,36.85,9.13,36.6,37.07,3.92,22.86,17.9,25.58,25.58,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,KR,SUP-0145,39.02,7.26,11.81,29.76,34.6,8.2,14.12,12.92,19.71,19.71,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,KR,SUP-0146,36.93,28.27,15.51,30.32,31.29,0.39,15.24,7.76,20.71,20.71,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,KR,SUP-0147,35.56,29.93,13.61,31.81,37.0,2.47,17.42,14.91,22.84,22.84,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,KR,SUP-0148,39.29,18.11,15.0,35.14,33.35,2.36,16.5,12.88,21.58,21.58,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,KR,SUP-0149,34.42,20.86,14.78,27.75,37.61,3.72,20.38,15.07,21.82,21.82,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,KR,SUP-0150,38.88,34.28,10.09,29.15,24.64,0,17.95,14.32,21.16,21.16,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,BR,SUP-0151,46.47,17.85,38.79,50.34,31.77,22.7,27.23,8.93,30.51,30.51,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,BR,SUP-0152,45.82,22.22,39.25,51.86,36.5,16.86,27.27,9.97,31.22,31.22,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,BR,SUP-0153,54.95,38.8,39.19,49.69,38.29,23.04,33.16,8.26,35.67,35.67,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,BR,SUP-0154,49.88,23.06,39.54,50.64,29.4,19.54,22.35,6.19,30.07,30.07,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,BR,SUP-0155,54.97,42.98,41.76,48.28,21.95,20.88,34.98,11.6,34.68,34.68,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,BR,SUP-0156,55.53,35.59,42.37,51.13,38.19,15.7,26.34,8.87,34.22,34.22,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
2023-06,BR,SUP-0157,49.92,25.48,44.91,47.07,38.31,19.31,15.25,9.63,31.23,31.23,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2023-07-15
