date,country_code,country,gdp_growth,gdp_growth_rate,inflation,inflation_rate,interest_rate,industrial_production_index,unemployment_rate,manufacturing_pmi,retail_sales_index,consumer_confidence,business_confidence,exchange_rate_usd,trade_balance_usd,government_debt_percent_gdp,credit_rating,stock_market_index,oil_price_usd,gold_price_usd
2023-01,DE,Germany,1.438,1.438,3.958,3.958,3.923,90.248,7.053,50.792,97.28,60.648,63.104,0.913058,-11935627.55,65.217,BB,1340.478,66.562,1508.288
2023-01,JP,Japan,1.559,1.559,3.451,3.451,3.833,88.559,6.949,51.297,97.712,61.34,63.882,146.43968,14060574.15,25.545,BB,1347.397,66.562,1508.288
2023-01,VN,Vietnam,3.599,3.599,4.112,4.112,4.148,74.518,5.201,60.595,104.997,72.994,76.994,24247.117843,-14411581.32,55.282,AA,1463.945,66.562,1508.288
2023-01,BR,Brazil,0.968,0.968,5.59,5.59,4.733,65.906,7.456,47.242,95.602,57.962,60.083,4.925232,12135422.15,82.466,AA,1313.624,66.562,1508.288
2023-01,KR,South Korea,0.908,0.908,4.365,4.365,4.283,86.126,7.507,47.991,95.386,57.618,59.695,1320.096322,-15281254.06,55.018,BBB,1310.178,66.562,1508.288
2023-01,MX,Mexico,0.808,0.808,5.506,5.506,4.778,71.424,7.593,46.738,95.027,57.044,59.049,16.800032,54502830.84,92.093,BBB,1304.436,66.562,1508.288
2023-01,TH,Thailand,1.229,1.229,1.854,1.854,3.203,69.277,7.232,48.695,96.532,59.452,61.758,35.130584,66249167.94,111.224,AAA,1328.518,66.562,1508.288
2023-01,PL,Poland,1.133,1.133,6.649,6.649,5.363,73.973,7.314,48.466,96.19,58.904,61.142,4.003932,-19494209.84,119.507,AA,1323.041,66.562,1508.288
2023-01,TR,Turkey,0.974,0.974,54.663,54.663,26.918,67.855,7.451,47.372,95.623,57.996,60.121,26.244498,-17268879.94,119.331,A,1313.964,66.562,1508.288
2023-01,ZA,South Africa,2.658,2.658,6.918,6.918,5.318,62.711,6.007,55.392,101.637,67.62,70.947,18.196456,76194584.01,71.354,BBB,1410.198,66.562,1508.288
2023-01,AU,Australia,0.806,0.806,4.767,4.767,4.373,77.213,7.595,47.032,95.023,57.037,59.041,1.470883,-7251881.9,48.295,AAA,1304.365,66.562,1508.288
2023-01,CA,Canada,0.8,0.8,5.245,5.245,4.418,79.13,7.6,47.1,95.0,57.0,59.0,1.332911,35590933.74,80.21,BBB,1304.001,66.562,1508.288
2023-02,IN,India,1.22,1.22,6.583,6.583,5.203,76.089,7.24,49.001,96.501,59.401,61.701,81.438811,24487521.95,76.685,AA,1332.01,65.261,1509.89
2023-02,CN,China,1.559,1.559,2.879,2.879,3.718,93.479,6.949,51.547,97.712,61.34,63.882,7.002576,41068038.27,85.865,AA,1351.397,65.261,1509.89
2023-02,US,United States,1.687,1.687,5.222,5.222,4.438,86.871,6.84,51.835,98.168,62.068,64.702,0.99442,47148985.0,127.854,BBB,1358.682,65.261,1509.89
2023-02,DE,Germany,1.325,1.325,3.733,3.733,4.033,89.987,7.15,50.225,96.875,59.999,62.374,0.903524,-10680332.45,45.792,AA,1337.994,65.261,1509.89
2023-02,JP,Japan,1.438,1.438,3.565,3.565,3.943,88.286,7.053,50.692,97.28,60.648,63.104,146.769365,70033012.91,51.304,BB,1344.478,65.261,1509.89
2023-02,VN,Vietnam,3.597,3.597,4.612,4.612,4.258,74.515,5.202,60.586,104.99,72.984,76.982,24048.421747,9037720.05,49.256,BBB,1467.842,65.261,1509.89
2023-02,BR,Brazil,0.908,0.908,5.878,5.878,4.843,65.804,7.507,46.941,95.386,57.618,59.695,4.871826,16267263.76,31.094,AAA,1314.178,65.261,1509.89
2023-02,KR,South Korea,0.861,0.861,5.275,5.275,4.393,86.02,7.548,47.754,95.217,57.347,59.39,1303.988241,46520964.07,123.938,AAA,1311.469,65.261,1509.89
2023-02,MX,Mexico,0.829,0.829,5.815,5.815,4.888,71.464,7.575,46.846,95.104,57.167,59.187,16.821044,69889789.95,32.689,A,1309.666,65.261,1509.89
2023-02,TH,Thailand,1.335,1.335,1.964,1.964,3.313,69.464,7.142,49.223,96.909,60.055,62.437,34.39505,8352876.48,36.309,BBB,1338.549,65.261,1509.89
2023-02,PL,Poland,1.229,1.229,6.896,6.896,5.473,74.155,7.232,48.945,96.532,59.452,61.758,3.986701,15429987.62,69.991,AA,1332.518,65.261,1509.89
2023-02,TR,Turkey,1.048,1.048,54.639,54.639,27.028,67.984,7.387,47.74,95.886,58.417,60.595,26.738607,40000956.46,107.56,AA,1322.174,65.261,1509.89
2023-02,ZA,South Africa,2.788,2.788,7.184,7.184,5.428,62.912,5.896,56.041,102.101,68.361,71.782,17.91702,15563127.76,123.432,A,1421.613,65.261,1509.89
2023-02,AU,Australia,0.8,0.8,5.021,5.021,4.483,77.2,7.6,47.0,95.0,57.0,59.0,1.490333,1137689.82,77.558,BB,1308.001,65.261,1509.89
2023-02,CA,Canada,0.808,0.808,4.474,4.474,4.528,79.146,7.593,47.138,95.027,57.044,59.049,1.318644,-18212393.08,40.209,A,1308.436,65.261,1509.89
2023-03,IN,India,1.125,1.125,6.647,6.647,5.319,75.904,7.321,48.526,96.162,58.859,61.091,81.787964,-16088479.19,126.297,AAA,1330.585,63.876,1512.455
2023-03,CN,China,1.438,1.438,2.76,2.76,3.834,93.191,7.053,50.942,97.28,60.648,63.104,6.920901,8645600.69,33.976,BBB,1348.478,63.876,1512.455
2023-03,US,United States,1.559,1.559,5.178,5.178,4.554,86.591,6.949,51.197,97.712,61.34,63.882,0.978705,52069713.91,98.68,BB,1355.397,63.876,1512.455
2023-03,DE,Germany,1.22,1.22,3.869,3.869,4.149,89.746,7.24,49.701,96.501,59.401,61.701,0.895509,17590878.4,119.682,AAA,1336.01,63.876,1512.455
2023-03,JP,Japan,1.325,1.325,3.719,3.719,4.059,88.031,7.15,50.125,96.875,59.999,62.374,145.530451,-13469395.06,39.181,BBB,1341.994,63.876,1512.455
2023-03,VN,Vietnam,3.581,3.581,4.51,4.51,4.374,74.487,5.216,60.507,104.934,72.894,76.881,24248.07148,64670052.26,28.131,A,1470.942,63.876,1512.455
2023-03,BR,Brazil,0.861,0.861,5.882,5.882,4.959,65.723,7.548,46.704,95.217,57.347,59.39,4.849859,54627970.13,64.971,AA,1315.469,63.876,1512.455
2023-03,KR,South Korea,0.827,0.827,4.692,4.692,4.509,85.944,7.577,47.583,95.095,57.153,59.172,1297.312016,-9238505.25,89.821,AA,1313.525,63.876,1512.455
2023-03,MX,Mexico,0.864,0.864,5.897,5.897,5.004,71.529,7.545,47.022,95.23,57.368,59.414,16.811392,21978809.7,40.71,AA,1315.678,63.876,1512.455
2023-03,TH,Thailand,1.449,1.449,2.356,2.356,3.429,69.667,7.044,49.794,97.317,60.707,63.171,34.682398,74165595.81,62.725,AA,1349.074,63.876,1512.455
2023-03,PL,Poland,1.335,1.335,7.928,7.928,5.589,74.356,7.142,49.473,96.909,60.055,62.437,3.936286,32026890.7,104.721,AAA,1342.549,63.876,1512.455
2023-03,TR,Turkey,1.133,1.133,54.941,54.941,27.144,68.133,7.314,48.166,96.19,58.904,61.142,26.644631,74865159.65,122.232,BBB,1331.041,63.876,1512.455
2023-03,ZA,South Africa,2.912,2.912,7.38,7.38,5.544,63.104,5.79,56.661,102.543,69.069,72.578,18.27449,44746606.97,37.213,A,1432.693,63.876,1512.455
2023-03,AU,Australia,0.808,0.808,4.662,4.662,4.599,77.215,7.593,47.038,95.027,57.044,59.049,1.505499,-8768158.29,118.84,AAA,1312.436,63.876,1512.455
2023-03,CA,Canada,0.829,0.829,4.643,4.643,4.644,79.19,7.575,47.246,95.104,57.167,59.187,1.297819,72398134.05,74.041,BBB,1313.666,63.876,1512.455
2023-04,IN,India,1.041,1.041,6.446,6.446,5.44,75.74,7.393,48.105,95.861,58.377,60.55,81.951248,14394884.93,74.603,BB,1329.774,62.418,1516.001
2023-04,CN,China,1.325,1.325,3.154,3.154,3.955,92.922,7.15,50.375,96.875,59.999,62.374,6.916591,55906706.92,97.724,BB,1345.994,62.418,1516.001
2023-04,US,United States,1.438,1.438,4.895,4.895,4.675,86.324,7.053,50.592,97.28,60.648,63.104,0.981792,66263488.8,106.719,BBB,1352.478,62.418,1516.001
2023-04,DE,Germany,1.125,1.125,3.797,3.797,4.27,89.528,7.321,49.226,96.162,58.859,61.091,0.902588,-9686587.85,78.385,A,1334.585,62.418,1516.001
2023-04,JP,Japan,1.22,1.22,3.491,3.491,4.18,87.795,7.24,49.601,96.501,59.401,61.701,145.183097,19253436.41,85.413,AA,1340.01,62.418,1516.001
2023-04,VN,Vietnam,3.552,3.552,4.023,4.023,4.495,74.433,5.241,60.36,104.828,72.725,76.691,24059.148941,-3163261.67,34.922,AA,1473.253,62.418,1516.001
2023-04,BR,Brazil,0.827,0.827,5.271,5.271,5.08,65.665,7.577,46.533,95.095,57.153,59.172,4.847935,52404826.89,76.298,AAA,1317.525,62.418,1516.001
2023-04,KR,South Korea,0.806,0.806,4.287,4.287,4.63,85.899,7.595,47.482,95.023,57.037,59.041,1313.940331,71142068.43,48.743,AAA,1316.365,62.418,1516.001
2023-04,MX,Mexico,0.913,0.913,5.818,5.818,5.125,71.619,7.503,47.265,95.403,57.645,59.726,16.850796,-3296973.66,61.38,BB,1322.454,62.418,1516.001
2023-04,TH,Thailand,1.57,1.57,2.235,2.235,3.55,69.883,6.94,50.402,97.752,61.403,63.953,34.025873,31655993.52,107.581,BB,1360.028,62.418,1516.001
2023-04,PL,Poland,1.449,1.449,7.239,7.239,5.71,74.573,7.044,50.044,97.317,60.707,63.171,3.942086,-313862.11,34.82,BBB,1353.074,62.418,1516.001
2023-04,TR,Turkey,1.229,1.229,54.911,54.911,27.265,68.301,7.232,48.645,96.532,59.452,61.758,26.302389,58916848.47,101.895,AA,1340.518,62.418,1516.001
2023-04,ZA,South Africa,3.029,3.029,7.019,7.019,5.665,63.285,5.69,57.245,102.96,69.737,73.329,18.174263,-2788340.5,93.149,A,1443.366,62.418,1516.001
2023-04,AU,Australia,0.829,0.829,4.82,4.82,4.72,77.258,7.575,47.146,95.104,57.167,59.187,1.47919,36727407.4,87.445,AA,1317.666,62.418,1516.001
2023-04,CA,Canada,0.864,0.864,5.11,5.11,4.765,79.262,7.545,47.422,95.23,57.368,59.414,1.325581,430042.91,42.021,AAA,1319.678,62.418,1516.001
2023-05,IN,India,0.968,0.968,6.691,6.691,5.564,75.598,7.456,47.742,95.602,57.962,60.083,81.80201,-2702801.64,54.752,BB,1329.624,60.899,1520.533
2023-05,CN,China,1.22,1.22,3.319,3.319,4.079,92.673,7.24,49.851,96.501,59.401,61.701,6.867607,71630127.42,77.681,A,1344.01,60.899,1520.533
2023-05,US,United States,1.325,1.325,5.376,5.376,4.799,86.075,7.15,50.025,96.875,59.999,62.374,0.969411,76789555.21,70.05,BBB,1349.994,60.899,1520.533
2023-05,DE,Germany,1.041,1.041,3.628,3.628,4.394,89.334,7.393,48.805,95.861,58.377,60.55,0.90245,-16697832.59,64.145,BB,1333.774,60.899,1520.533
2023-05,JP,Japan,1.125,1.125,3.739,3.739,4.304,87.582,7.321,49.126,96.162,58.859,61.091,146.368752,28364538.74,119.412,AA,1338.585,60.899,1520.533
2023-05,VN,Vietnam,3.509,3.509,4.446,4.446,4.619,74.356,5.278,60.144,104.674,72.479,76.414,24086.966132,48043674.78,85.309,AAA,1474.792,60.899,1520.533
2023-05,BR,Brazil,0.806,0.806,5.244,5.244,5.204,65.631,7.595,46.432,95.023,57.037,59.041,4.799719,-6572083.06,27.313,A,1320.365,60.899,1520.533
2023-05,KR,South Korea,0.8,0.8,4.428,4.428,4.754,85.885,7.6,47.45,95.0,57.0,59.0,1304.512672,18638716.57,38.092,BB,1320.001,60.899,1520.533
2023-05,MX,Mexico,0.974,0.974,5.752,5.752,5.249,71.733,7.451,47.572,95.623,57.996,60.121,16.815835,66553356.93,46.132,BB,1329.964,60.899,1520.533
2023-05,TH,Thailand,1.698,1.698,2.578,2.578,3.674,70.11,6.83,51.042,98.209,62.134,64.776,34.363819,24344269.64,81.317,AAA,1371.342,60.899,1520.533
2023-05,PL,Poland,1.57,1.57,6.546,6.546,5.834,74.804,6.94,50.652,97.752,61.403,63.953,3.934959,11905495.68,125.506,BBB,1364.028,60.899,1520.533
2023-05,TR,Turkey,1.335,1.335,54.795,54.795,27.389,68.486,7.142,49.173,96.909,60.055,62.437,26.606587,12434921.13,125.048,BB,1350.549,60.899,1520.533
2023-05,ZA,South Africa,3.137,3.137,7.192,7.192,5.789,63.453,5.597,57.787,103.348,70.357,74.026,18.14163,64828621.1,81.711,A,1453.566,60.899,1520.533
2023-05,AU,Australia,0.864,0.864,5.103,5.103,4.844,77.329,7.545,47.322,95.23,57.368,59.414,1.502527,33991982.4,59.69,BBB,1323.678,60.899,1520.533
2023-05,CA,Canada,0.913,0.913,4.875,4.875,4.889,79.362,7.503,47.665,95.403,57.645,59.726,1.313547,53969943.35,74.299,A,1326.454,60.899,1520.533
2023-06,IN,India,0.908,0.908,6.619,6.619,5.689,75.481,7.507,47.441,95.386,57.618,59.695,81.678192,48820945.48,59.628,A,1330.178,59.33,1526.046
2023-06,CN,China,1.125,1.125,3.397,3.397,4.204,92.447,7.321,49.376,96.162,58.859,61.091,7.011575,71650242.62,88.344,BB,1342.585,59.33,1526.046
2023-06,US,United States,1.22,1.22,4.674,4.674,4.924,85.844,7.24,49.501,96.501,59.401,61.701,0.975061,8601741.34,108.194,BBB,1348.01,59.33,1526.046
2023-06,DE,Germany,0.968,0.968,3.642,3.642,4.519,89.167,7.456,48.442,95.602,57.962,60.083,0.901886,42114179.94,73.912,BB,1333.624,59.33,1526.046
2023-06,JP,Japan,1.041,1.041,4.014,4.014,4.429,87.392,7.393,48.705,95.861,58.377,60.55,145.601968,79153301.31,64.613,AA,1337.774,59.33,1526.046
2023-06,VN,Vietnam,3.453,3.453,4.165,4.165,4.744,74.255,5.326,59.864,104.474,72.158,76.053,23949.74872,59855745.76,34.05,AA,1475.583,59.33,1526.046
2023-06,BR,Brazil,0.8,0.8,5.535,5.535,5.329,65.62,7.6,46.4,95.0,57.0,59.0,4.850948,-13422770.56,84.574,BB,1324.001,59.33,1526.046
2023-06,KR,South Korea,0.808,0.808,4.508,4.508,4.879,85.902,7.593,47.488,95.027,57.044,59.049,1310.017794,54479706.85,39.43,BBB,1324.436,59.33,1526.046
2023-06,MX,Mexico,1.048,1.048,5.247,5.247,5.374,71.869,7.387,47.94,95.886,58.417,60.595,16.620144,34346496.25,67.657,BBB,1338.174,59.33,1526.046
2023-06,TH,Thailand,1.831,1.831,2.087,2.087,3.799,70.346,6.716,51.707,98.684,62.894,65.631,34.77185,53511719.71,86.569,BB,1382.941,59.33,1526.046
2023-06,PL,Poland,1.698,1.698,6.97,6.97,5.959,75.047,6.83,51.292,98.209,62.134,64.776,3.927108,52137314.37,116.056,AAA,1375.342,59.33,1526.046
2023-06,TR,Turkey,1.449,1.449,54.937,54.937,27.514,68.685,7.044,49.744,97.317,60.707,63.171,26.177162,62266934.13,127.576,BB,1361.074,59.33,1526.046
2023-06,ZA,South Africa,3.237,3.237,6.693,6.693,5.914,63.607,5.512,58.283,103.702,70.923,74.663,18.012782,76260011.6,128.59,BBB,1463.23,59.33,1526.046
2023-06,AU,Australia,0.913,0.913,5.2,5.2,4.969,77.426,7.503,47.565,95.403,57.645,59.726,1.48561,-13812222.71,64.856,A,1330.454,59.33,1526.046
2023-06,CA,Canada,0.974,0.974,5.148,5.148,5.014,79.487,7.451,47.972,95.623,57.996,60.121,1.307737,6509354.39,114.758,BBB,1333.964,59.33,1526.046
2023-07,IN,India,0.861,0.861,6.125,6.125,5.813,75.388,7.548,47.204,95.217,57.347,59.39,80.545621,55154718.52,116.392,BBB,1331.469,57.726,1532.52
2023-07,CN,China,1.041,1.041,2.952,2.952,4.328,92.247,7.393,48.955,95.861,58.377,60.55,6.999901,54520503.69,25.773,AA,1341.774,57.726,1532.52
2023-07,US,United States,1.125,1.125,4.761,4.761,5.048,85.636,7.321,49.026,96.162,58.859,61.091,0.983629,22893921.26,29.367,A,1346.585,57.726,1532.52
2023-07,DE,Germany,0.908,0.908,4.027,4.027,4.643,89.029,7.507,48.141,95.386,57.618,59.695,0.902688,15985969.4,27.276,A,1334.178,57.726,1532.52
2023-07,JP,Japan,0.968,0.968,3.819,3.819,4.553,87.229,7.456,48.342,95.602,57.962,60.083,143.372159,64867392.75,78.246,BB,1337.624,57.726,1532.52
2023-07,VN,Vietnam,3.384,3.384,4.349,4.349,4.868,74.131,5.385,59.52,104.229,71.766,75.612,23689.790339,67538934.65,90.853,BBB,1475.66,57.726,1532.52
2023-07,BR,Brazil,0.808,0.808,6.114,6.114,5.453,65.633,7.593,46.438,95.027,57.044,59.049,4.872834,27210285.11,44.779,AA,1328.436,57.726,1532.52
2023-07,KR,South Korea,0.829,0.829,4.403,4.403,5.003,85.95,7.575,47.596,95.104,57.167,59.187,1308.049136,-4328709.14,78.644,BB,1329.666,57.726,1532.52
2023-07,MX,Mexico,1.133,1.133,5.452,5.452,5.498,72.026,7.314,48.366,96.19,58.904,61.142,16.941695,5816945.4,110.492,AA,1347.041,57.726,1532.52
2023-07,TH,Thailand,1.968,1.968,1.969,1.969,3.923,70.588,6.599,52.391,99.172,63.675,66.51,34.408051,59263763.52,38.361,AA,1394.752,57.726,1532.52
2023-07,PL,Poland,1.831,1.831,6.981,6.981,6.083,75.3,6.716,51.957,98.684,62.894,65.631,3.943687,39213790.32,46.196,A,1386.941,57.726,1532.52
2023-07,TR,Turkey,1.57,1.57,54.642,54.642,27.638,68.898,6.94,50.352,97.752,61.403,63.953,26.089462,24754087.59,99.151,A,1372.028,57.726,1532.52
2023-07,ZA,South Africa,3.325,3.325,6.898,6.898,6.038,63.744,5.435,58.726,104.019,71.43,75.234,17.867506,47450840.76,29.993,AAA,1472.303,57.726,1532.52
2023-07,AU,Australia,0.974,0.974,5.316,5.316,5.093,77.549,7.451,47.872,95.623,57.996,60.121,1.497269,24145475.59,44.378,AA,1337.964,57.726,1532.52
2023-07,CA,Canada,1.048,1.048,4.923,4.923,5.138,79.638,7.387,48.34,95.886,58.417,60.595,1.321037,-7896580.75,44.18,BB,1342.174,57.726,1532.52
2023-08,IN,India,0.827,0.827,6.57,6.57,5.934,75.322,7.577,47.033,95.095,57.153,59.172,80.896341,41398761.36,116.57,BBB,1333.525,56.1,1539.925
2023-08,CN,China,0.968,0.968,3.235,3.235,4.449,92.075,7.456,48.592,95.602,57.962,60.083,6.880703,36923165.94,83.458,BB,1341.624,56.1,1539.925
2023-08,US,United States,1.041,1.041,4.748,4.748,5.169,85.45,7.393,48.605,95.861,58.377,60.55,0.974279,21216718.7,109.63,AA,1345.774,56.1,1539.925
2023-08,DE,Germany,0.861,0.861,3.628,3.628,4.764,88.92,7.548,47.904,95.217,57.347,59.39,0.908626,-15694227.34,122.801,A,1335.469,56.1,1539.925
2023-08,JP,Japan,0.908,0.908,3.44,3.44,4.674,87.093,7.507,48.041,95.386,57.618,59.695,144.539401,14604694.82,75.352,AAA,1338.178,56.1,1539.925
2023-08,VN,Vietnam,3.304,3.304,4.448,4.448,4.989,73.986,5.454,59.118,103.941,71.306,75.094,23847.930332,62529490.23,35.684,BBB,1475.06,56.1,1539.925
2023-08,BR,Brazil,0.829,0.829,5.684,5.684,5.574,65.67,7.575,46.546,95.104,57.167,59.187,4.798628,64835783.16,103.298,AA,1333.666,56.1,1539.925
2023-08,KR,South Korea,0.864,0.864,4.74,4.74,5.124,86.028,7.545,47.772,95.23,57.368,59.414,1302.807753,51337130.32,110.001,A,1335.678,56.1,1539.925
2023-08,MX,Mexico,1.229,1.229,5.662,5.662,5.619,72.204,7.232,48.845,96.532,59.452,61.758,16.782043,-16482826.55,109.751,AA,1356.518,56.1,1539.925
2023-08,TH,Thailand,2.107,2.107,1.856,1.856,4.044,70.835,6.48,53.086,99.668,64.469,67.403,34.521995,49088492.65,29.07,BB,1406.694,56.1,1539.925
2023-08,PL,Poland,1.968,1.968,6.75,6.75,6.204,75.559,6.599,52.641,99.172,63.675,66.51,3.922508,56795078.9,63.498,AA,1398.752,56.1,1539.925
2023-08,TR,Turkey,1.698,1.698,55.386,55.386,27.759,69.122,6.83,50.992,98.209,62.134,64.776,26.409572,29355780.76,119.179,AAA,1383.342,56.1,1539.925
2023-08,ZA,South Africa,3.403,3.403,6.899,6.899,6.159,63.864,5.369,59.114,104.296,71.873,75.732,18.243984,39672797.27,112.598,BB,1480.733,56.1,1539.925
2023-08,AU,Australia,1.048,1.048,4.904,4.904,5.214,77.696,7.387,48.24,95.886,58.417,60.595,1.481006,-8289186.95,67.145,A,1346.174,56.1,1539.925
2023-08,CA,Canada,1.133,1.133,4.784,4.784,5.259,79.813,7.314,48.766,96.19,58.904,61.142,1.291608,47161484.12,54.916,AAA,1351.041,56.1,1539.925
2023-09,IN,India,0.806,0.806,5.889,5.889,6.05,75.282,7.595,46.932,95.023,57.037,59.041,80.035048,76692418.07,99.332,BBB,1336.365,54.464,1548.219
2023-09,CN,China,0.908,0.908,2.602,2.602,4.565,91.932,7.507,48.291,95.386,57.618,59.695,6.950564,39861129.68,60.573,AAA,1342.178,54.464,1548.219
2023-09,US,United States,0.968,0.968,4.676,4.676,5.285,85.291,7.456,48.242,95.602,57.962,60.083,0.966993,26099396.26,82.238,AA,1345.624,54.464,1548.219
2023-09,DE,Germany,0.827,0.827,3.349,3.349,4.88,88.841,7.577,47.733,95.095,57.153,59.172,0.882343,28940972.25,100.403,A,1337.525,54.464,1548.219
2023-09,JP,Japan,0.861,0.861,3.321,3.321,4.79,86.987,7.548,47.804,95.217,57.347,59.39,145.275129,21789506.98,97.243,BBB,1339.469,54.464,1548.219
2023-09,VN,Vietnam,3.212,3.212,3.937,3.937,5.105,73.822,5.533,58.66,103.614,70.783,74.506,23955.63174,13046184.06,98.443,A,1473.831,54.464,1548.219
2023-09,BR,Brazil,0.864,0.864,5.728,5.728,5.69,65.729,7.545,46.722,95.23,57.368,59.414,4.787363,43413035.19,105.893,A,1339.678,54.464,1548.219
2023-09,KR,South Korea,0.913,0.913,4.516,4.516,5.24,86.136,7.503,48.015,95.403,57.645,59.726,1288.038835,38093198.93,60.158,AA,1342.454,54.464,1548.219
2023-09,MX,Mexico,1.335,1.335,5.184,5.184,5.735,72.399,7.142,49.373,96.909,60.055,62.437,16.716444,52796986.89,49.18,AAA,1366.549,54.464,1548.219
2023-09,TH,Thailand,2.247,2.247,1.669,1.669,4.16,71.084,6.36,53.785,100.168,65.269,68.303,34.558638,30660901.45,71.739,BB,1418.69,54.464,1548.219
2023-09,PL,Poland,2.107,2.107,6.9,6.9,6.32,75.824,6.48,53.336,99.668,64.469,67.403,3.881911,-2530597.42,35.062,AA,1410.694,54.464,1548.219
2023-09,TR,Turkey,1.831,1.831,54.525,54.525,27.875,69.355,6.716,51.657,98.684,62.894,65.631,26.053053,9681537.17,32.875,AAA,1394.941,54.464,1548.219
2023-09,ZA,South Africa,3.468,3.468,7.14,7.14,6.275,63.966,5.313,59.442,104.53,72.248,76.154,17.799852,70764064.7,57.347,AA,1488.476,54.464,1548.219
2023-09,AU,Australia,1.133,1.133,4.321,4.321,5.33,77.866,7.314,48.666,96.19,58.904,61.142,1.474556,-1252550.25,84.889,BBB,1355.041,54.464,1548.219
2023-09,CA,Canada,1.229,1.229,4.77,4.77,5.375,80.01,7.232,49.245,96.532,59.452,61.758,1.29115,7247736.38,54.334,AAA,1360.518,54.464,1548.219
2023-10,IN,India,0.8,0.8,6.396,6.396,6.16,75.27,7.6,46.9,95.0,57.0,59.0,80.741004,35001080.61,45.031,AAA,1340.001,52.833,1557.349
2023-10,CN,China,0.861,0.861,2.856,2.856,4.675,91.819,7.548,48.054,95.217,57.347,59.39,6.821878,44837752.57,46.128,A,1343.469,52.833,1557.349
2023-10,US,United States,0.908,0.908,4.462,4.462,5.395,85.158,7.507,47.941,95.386,57.618,59.695,0.97381,29103516.21,92.932,BBB,1346.178,52.833,1557.349
2023-10,DE,Germany,0.806,0.806,3.187,3.187,4.99,88.795,7.595,47.632,95.023,57.037,59.041,0.872068,47872651.5,82.429,AA,1340.365,52.833,1557.349
2023-10,JP,Japan,0.827,0.827,3.299,3.299,4.9,86.91,7.577,47.633,95.095,57.153,59.172,145.293636,42454877.67,104.047,A,1341.525,52.833,1557.349
2023-10,VN,Vietnam,3.11,3.11,4.236,4.236,5.215,73.639,5.62,58.152,103.251,70.202,73.853,23828.87766,56009263.97,72.099,BBB,1472.023,52.833,1557.349
2023-10,BR,Brazil,0.913,0.913,5.392,5.392,5.8,65.812,7.503,46.965,95.403,57.645,59.726,4.812881,79918017.82,61.052,AA,1346.454,52.833,1557.349
2023-10,KR,South Korea,0.974,0.974,4.201,4.201,5.35,86.273,7.451,48.322,95.623,57.996,60.121,1303.336895,63789798.93,79.948,AAA,1349.964,52.833,1557.349
2023-10,MX,Mexico,1.449,1.449,5.472,5.472,5.845,72.61,7.044,49.944,97.317,60.707,63.171,16.670674,-8724723.29,38.541,BBB,1377.074,52.833,1557.349
2023-10,TH,Thailand,2.387,2.387,1.829,1.829,4.27,71.331,6.24,54.483,100.666,66.066,69.199,34.033048,-14876068.67,78.548,A,1430.659,52.833,1557.349
2023-10,PL,Poland,2.247,2.247,6.85,6.85,6.43,76.089,6.36,54.035,100.168,65.269,68.303,3.88398,32725109.76,111.624,BBB,1422.69,52.833,1557.349
2023-10,TR,Turkey,1.968,1.968,54.775,54.775,27.985,69.594,6.599,52.341,99.172,63.675,66.51,26.303855,53455061.5,105.254,AA,1406.752,52.833,1557.349
2023-10,ZA,South Africa,3.521,3.521,6.673,6.673,6.385,64.048,5.268,59.706,104.718,72.55,76.493,17.710145,-19485239.29,26.825,A,1495.496,52.833,1557.349
2023-10,AU,Australia,1.229,1.229,4.142,4.142,5.44,78.058,7.232,49.145,96.532,59.452,61.758,1.455066,28421917.84,124.544,AAA,1364.518,52.833,1557.349
2023-10,CA,Canada,1.335,1.335,4.286,4.286,5.485,80.226,7.142,49.773,96.909,60.055,62.437,1.292107,65216481.63,30.501,AA,1370.549,52.833,1557.349
2023-11,IN,India,0.808,0.808,6.38,6.38,6.262,75.285,7.593,46.938,95.027,57.044,59.049,80.989681,36893519.31,107.147,BB,1344.436,51.22,1567.251
2023-11,CN,China,0.827,0.827,2.102,2.102,4.777,91.738,7.577,47.883,95.095,57.153,59.172,6.897978,39631556.92,89.711,A,1345.525,51.22,1567.251
2023-11,US,United States,0.861,0.861,4.103,4.103,5.497,85.054,7.548,47.704,95.217,57.347,59.39,0.965066,4685581.85,116.214,A,1347.469,51.22,1567.251
2023-11,DE,Germany,0.8,0.8,4.055,4.055,5.092,88.78,7.6,47.6,95.0,57.0,59.0,0.888893,63650816.69,120.708,A,1344.001,51.22,1567.251
2023-11,JP,Japan,0.806,0.806,3.264,3.264,5.002,86.864,7.595,47.532,95.023,57.037,59.041,142.625712,61928208.73,127.934,AA,1344.365,51.22,1567.251
2023-11,VN,Vietnam,3.0,3.0,3.759,3.759,5.317,73.439,5.715,57.598,102.856,69.57,73.141,23772.402323,67876721.54,73.051,AA,1469.696,51.22,1567.251
2023-11,BR,Brazil,0.974,0.974,5.044,5.044,5.902,65.916,7.451,47.272,95.623,57.996,60.121,4.829528,60123022.28,116.845,BB,1353.964,51.22,1567.251
2023-11,KR,South Korea,1.048,1.048,4.052,4.052,5.452,86.437,7.387,48.69,95.886,58.417,60.595,1282.700021,53586098.14,34.044,A,1358.174,51.22,1567.251
2023-11,MX,Mexico,1.57,1.57,5.185,5.185,5.947,72.835,6.94,50.552,97.752,61.403,63.953,16.633779,57352480.39,128.613,BB,1388.028,51.22,1567.251
