date,year,month,quarter,country_code,commodity_code,country,commodity,unit,price_usd,price_local_currency,currency_code,exchange_rate,volume_traded,market_volatility_index,economic_cycle_phase,price_change_pct,is_anomaly
2022-01,2022,1,1,MX,REE,Mexico,Rare Earth,USD/ton,73656.6077,1267240.9349,MXN,17.204715,18466,29.114,expansion,-31.755,true
2022-01,2022,1,1,MX,SEM,Mexico,Semiconductors,USD/unit,7.594,131.1349,MXN,17.268135,33020,18.44,expansion,-24.115,true
2022-01,2022,1,1,MX,RBR,Mexico,Rubber,USD/ton,1459.1216,25986.6383,MXN,17.809783,39246,15.205,expansion,-26.3,true
2022-01,2022,1,1,MX,TIM,Mexico,Timber,USD/m³,377.0091,6547.9646,MXN,17.368186,47496,16.9,expansion,-28.285,true
2022-01,2022,1,1,MX,CEM,Mexico,Cement,USD/ton,120.9948,2112.4959,MXN,17.459398,5595,13.517,expansion,-27.192,true
2022-01,2022,1,1,MX,GLS,Mexico,Glass,USD/ton,838.1345,14494.2181,MXN,17.293428,34075,15.331,expansion,-29.516,true
2022-01,2022,1,1,MX,PAP,Mexico,Paper,USD/ton,631.321,11057.7907,MXN,17.515321,19593,15.699,expansion,-33.426,true
2022-01,2022,1,1,TH,STL,Thailand,Steel,USD/ton,637.9305,23108.272,THB,36.22381,44293,7.968,expansion,8.48,false
2022-01,2022,1,1,TH,COP,Thailand,Copper,USD/ton,9594.8967,348712.711,THB,36.343561,56804,13.552,expansion,15.863,false
2022-01,2022,1,1,TH,PLA,Thailand,Plastic,USD/ton,999.2556,35971.7097,THB,35.998507,40015,14.318,expansion,-29.481,true
2022-01,2022,1,1,TH,CTN,Thailand,Cotton,USD/ton,1349.3338,48273.5546,THB,35.775844,34147,18.125,expansion,-34.643,true
2022-01,2022,1,1,TH,SLC,Thailand,Silicon,USD/ton,2432.3035,87274.3062,THB,35.881339,18360,20.464,expansion,-32.754,true
2022-01,2022,1,1,TH,ALM,Thailand,Aluminum,USD/ton,2797.3638,100507.1251,THB,35.929229,8005,7.987,expansion,8.533,false
2022-01,2022,1,1,TH,LIT,Thailand,Lithium,USD/ton,46248.7292,1682049.0512,THB,36.369627,49033,19.491,expansion,-12.832,false
2022-01,2022,1,1,TH,NIC,Thailand,Nickel,USD/ton,29438.4584,1059275.2063,THB,35.9827,17559,12.768,expansion,2.195,false
2022-01,2022,1,1,TH,REE,Thailand,Rare Earth,USD/ton,66254.4277,2367213.8555,THB,35.729142,32394,31.001,expansion,-37.147,true
2022-01,2022,1,1,TH,SEM,Thailand,Semiconductors,USD/unit,7.1536,260.3369,THB,36.392589,43686,18.011,expansion,-22.889,true
2022-01,2022,1,1,TH,RBR,Thailand,Rubber,USD/ton,1335.839,48104.2314,THB,36.010501,28504,15.995,expansion,-28.558,true
2022-01,2022,1,1,TH,TIM,Thailand,Timber,USD/m³,350.2796,12680.0081,THB,36.199679,15404,17.864,expansion,-31.041,true
2022-01,2022,1,1,TH,CEM,Thailand,Cement,USD/ton,111.909,4050.1726,THB,36.191652,1531,13.797,expansion,-27.991,true
2022-01,2022,1,1,TH,GLS,Thailand,Glass,USD/ton,766.1302,27464.5198,THB,35.848371,32519,15.106,expansion,-28.874,true
2022-01,2022,1,1,TH,PAP,Thailand,Paper,USD/ton,587.6906,21202.3929,THB,36.077474,3430,15.483,expansion,-32.808,true
2022-01,2022,1,1,PL,STL,Poland,Steel,USD/ton,822.5113,3393.1805,PLN,4.125391,35450,12.526,expansion,21.503,true
2022-01,2022,1,1,PL,COP,Poland,Copper,USD/ton,11732.6723,47743.8469,PLN,4.069307,46492,16.238,expansion,23.536,true
2022-01,2022,1,1,PL,PLA,Poland,Plastic,USD/ton,1281.7706,5235.9681,PLN,4.084949,6440,11.162,expansion,-20.462,true
2022-01,2022,1,1,PL,CTN,Poland,Cotton,USD/ton,1716.2113,6970.7662,PLN,4.061718,18724,15.191,expansion,-26.261,true
2022-01,2022,1,1,PL,SLC,Poland,Silicon,USD/ton,3014.0008,12125.9081,PLN,4.023193,21661,18.393,expansion,-26.838,true
2022-01,2022,1,1,PL,ALM,Poland,Aluminum,USD/ton,3644.0892,14692.2567,PLN,4.031805,33893,12.068,expansion,20.193,true
2022-01,2022,1,1,PL,LIT,Poland,Lithium,USD/ton,65509.0989,266554.9569,PLN,4.068976,8444,17.583,expansion,7.379,false
2022-01,2022,1,1,PL,NIC,Poland,Nickel,USD/ton,39545.1737,160076.1298,PLN,4.047931,8450,22.271,expansion,29.346,true
2022-01,2022,1,1,PL,REE,Poland,Rare Earth,USD/ton,87814.6179,352419.7964,PLN,4.013225,37012,25.845,expansion,-22.414,true
2022-01,2022,1,1,PL,SEM,Poland,Semiconductors,USD/unit,8.878,36.2116,PLN,4.078788,35155,16.933,expansion,-19.807,true
2022-01,2022,1,1,PL,RBR,Poland,Rubber,USD/ton,1701.6795,6922.2164,PLN,4.067873,49006,12.581,expansion,-18.804,true
2022-01,2022,1,1,PL,TIM,Poland,Timber,USD/m³,444.5853,1786.2484,PLN,4.017785,17266,15.22,expansion,-23.485,true
2022-01,2022,1,1,PL,CEM,Poland,Cement,USD/ton,143.7419,586.3757,PLN,4.079364,5238,11.045,expansion,-20.129,true
2022-01,2022,1,1,PL,GLS,Poland,Glass,USD/ton,998.7363,4045.7962,PLN,4.050915,8788,11.77,expansion,-19.342,true
2022-01,2022,1,1,PL,PAP,Poland,Paper,USD/ton,745.6563,3031.404,PLN,4.065417,45365,12.771,expansion,-25.061,true
2022-01,2022,1,1,TR,STL,Turkey,Steel,USD/ton,751.4216,20603.3302,TRY,27.419134,2494,12.338,expansion,20.965,true
2022-01,2022,1,1,TR,COP,Turkey,Copper,USD/ton,10803.5769,295916.7322,TRY,27.390626,81561,16.415,expansion,24.042,true
2022-01,2022,1,1,TR,PLA,Turkey,Plastic,USD/ton,1181.0648,32264.3682,TRY,27.318034,10177,10.77,expansion,-19.344,true
2022-01,2022,1,1,TR,CTN,Turkey,Cotton,USD/ton,1552.4109,42460.9283,TRY,27.351604,24340,15.767,expansion,-27.904,true
2022-01,2022,1,1,TR,SLC,Turkey,Silicon,USD/ton,2880.0535,79819.1253,TRY,27.714459,9259,17.978,expansion,-25.652,true
2022-01,2022,1,1,TR,ALM,Turkey,Aluminum,USD/ton,3239.969,87956.8417,TRY,27.147433,29550,11.779,expansion,19.37,true
2022-01,2022,1,1,TR,LIT,Turkey,Lithium,USD/ton,55242.672,1512583.4307,TRY,27.380707,29520,16.366,expansion,3.901,false
2022-01,2022,1,1,TR,NIC,Turkey,Nickel,USD/ton,33407.3618,911527.6299,TRY,27.285232,27988,17.89,expansion,16.827,false
2022-01,2022,1,1,TR,REE,Turkey,Rare Earth,USD/ton,89837.2619,2431873.317,TRY,27.069762,20626,23.153,expansion,-14.724,false
2022-01,2022,1,1,TR,SEM,Turkey,Semiconductors,USD/unit,7.8315,213.9552,TRY,27.319669,2489,17.317,expansion,-20.904,true
2022-01,2022,1,1,TR,RBR,Turkey,Rubber,USD/ton,1503.0403,41313.063,TRY,27.486331,15635,13.889,expansion,-22.539,true
2022-01,2022,1,1,TR,TIM,Turkey,Timber,USD/m³,433.5666,12108.2001,TRY,27.926964,36041,13.162,expansion,-17.605,false
2022-01,2022,1,1,TR,CEM,Turkey,Cement,USD/ton,133.0303,3656.9282,TRY,27.489442,28900,10.538,expansion,-18.68,true
2022-01,2022,1,1,TR,GLS,Turkey,Glass,USD/ton,924.3513,25390.88,TRY,27.468864,1408,11.361,expansion,-18.174,true
2022-01,2022,1,1,TR,PAP,Turkey,Paper,USD/ton,679.7766,18485.3513,TRY,27.193273,22230,13.398,expansion,-26.852,true
2022-01,2022,1,1,ZA,STL,South Africa,Steel,USD/ton,660.1934,12344.452,ZAR,18.698236,5069,7.716,expansion,7.76,false
2022-01,2022,1,1,ZA,COP,South Africa,Copper,USD/ton,9620.1186,182091.7567,ZAR,18.928224,71997,12.463,expansion,12.752,false
2022-01,2022,1,1,ZA,PLA,South Africa,Plastic,USD/ton,1016.8892,19169.2241,ZAR,18.850849,8404,14.093,expansion,-28.837,true
2022-01,2022,1,1,ZA,CTN,South Africa,Cotton,USD/ton,1400.8679,26164.7773,ZAR,18.677547,9035,18.179,expansion,-34.798,true
2022-01,2022,1,1,ZA,SLC,South Africa,Silicon,USD/ton,2481.686,45749.5646,ZAR,18.434872,41646,21.071,expansion,-34.489,true
2022-01,2022,1,1,ZA,ALM,South Africa,Aluminum,USD/ton,2828.1578,53115.6362,ZAR,18.781002,42723,7.403,expansion,6.867,false
2022-01,2022,1,1,ZA,LIT,South Africa,Lithium,USD/ton,50856.6614,955587.1832,ZAR,18.789813,5098,16.958,expansion,-5.594,false
2022-01,2022,1,1,ZA,NIC,South Africa,Nickel,USD/ton,31489.5338,600048.0575,ZAR,19.055476,34907,15.718,expansion,10.624,false
2022-01,2022,1,1,ZA,REE,South Africa,Rare Earth,USD/ton,71323.9316,1329375.1094,ZAR,18.638556,49509,28.646,expansion,-30.417,true
2022-01,2022,1,1,ZA,SEM,South Africa,Semiconductors,USD/unit,6.6525,126.0612,ZAR,18.949455,7151,20.094,expansion,-28.839,true
2022-01,2022,1,1,ZA,RBR,South Africa,Rubber,USD/ton,1371.5878,25735.9915,ZAR,18.763648,30046,16.136,expansion,-28.961,true
2022-01,2022,1,1,ZA,TIM,South Africa,Timber,USD/m³,361.3095,6726.1322,ZAR,18.615985,20509,16.039,expansion,-25.827,true
2022-01,2022,1,1,ZA,CEM,South Africa,Cement,USD/ton,114.3478,2179.5152,ZAR,19.060404,30277,14.029,expansion,-28.656,true
2022-01,2022,1,1,ZA,GLS,South Africa,Glass,USD/ton,781.2767,14611.3182,ZAR,18.701847,7964,15.295,expansion,-29.414,true
2022-01,2022,1,1,ZA,PAP,South Africa,Paper,USD/ton,596.5716,11305.2732,ZAR,18.950403,33259,15.869,expansion,-33.912,true
2022-01,2022,1,1,AU,STL,Australia,Steel,USD/ton,855.7141,1321.0299,AUD,1.543775,46477,6.53,expansion,4.37,false
2022-01,2022,1,1,AU,COP,Australia,Copper,USD/ton,12449.849,19310.3401,AUD,1.55105,27479,10.821,expansion,8.06,false
2022-01,2022,1,1,AU,PLA,Australia,Plastic,USD/ton,1373.4339,2082.7681,AUD,1.516468,44030,13.583,expansion,-27.381,true
2022-01,2022,1,1,AU,CTN,Australia,Cotton,USD/ton,1727.4134,2689.8986,AUD,1.557183,24760,19.316,expansion,-38.047,true
2022-01,2022,1,1,AU,SLC,Australia,Silicon,USD/ton,3240.4234,4981.5693,AUD,1.537321,30639,21.345,expansion,-35.272,true
2022-01,2022,1,1,AU,ALM,Australia,Aluminum,USD/ton,3753.2134,5750.7138,AUD,1.532211,18708,6.58,expansion,4.514,false
2022-01,2022,1,1,AU,LIT,Australia,Lithium,USD/ton,66915.9875,104360.3327,AUD,1.559572,49002,18.172,expansion,-9.064,false
2022-01,2022,1,1,AU,NIC,Australia,Nickel,USD/ton,40294.6247,62639.086,AUD,1.554527,19874,13.486,expansion,4.247,false
2022-01,2022,1,1,AU,REE,Australia,Rare Earth,USD/ton,91398.1446,141184.4159,AUD,1.544719,22408,29.22,expansion,-32.057,true
2022-01,2022,1,1,AU,SEM,Australia,Semiconductors,USD/unit,9.1921,14.2144,AUD,1.546371,12914,18.71,expansion,-24.885,true
2022-01,2022,1,1,AU,RBR,Australia,Rubber,USD/ton,1768.7181,2697.1978,AUD,1.524945,17802,16.152,expansion,-29.006,true
2022-01,2022,1,1,AU,TIM,Australia,Timber,USD/m³,480.52,741.6724,AUD,1.543479,22588,16.198,expansion,-26.279,true
2022-01,2022,1,1,AU,CEM,Australia,Cement,USD/ton,149.2725,228.3886,AUD,1.530011,45208,14.223,expansion,-29.21,true
2022-01,2022,1,1,AU,GLS,Australia,Glass,USD/ton,1033.5992,1606.7884,AUD,1.554557,9081,14.825,expansion,-28.072,true
2022-01,2022,1,1,AU,PAP,Australia,Paper,USD/ton,773.664,1199.3392,AUD,1.550207,25705,15.718,expansion,-33.481,true
2022-01,2022,1,1,CA,STL,Canada,Steel,USD/ton,828.7425,1138.422,CAD,1.373674,3379,7.838,expansion,8.109,false
2022-01,2022,1,1,CA,COP,Canada,Copper,USD/ton,12168.7574,16685.2427,CAD,1.371154,47995,10.367,expansion,6.762,false
2022-01,2022,1,1,CA,PLA,Canada,Plastic,USD/ton,1338.1692,1828.8252,CAD,1.366662,39660,13.791,expansion,-27.975,true
2022-01,2022,1,1,CA,CTN,Canada,Cotton,USD/ton,1748.3678,2402.5963,CAD,1.374194,10066,18.424,expansion,-35.499,true
2022-01,2022,1,1,CA,SLC,Canada,Silicon,USD/ton,3161.7242,4392.2365,CAD,1.38919,22751,21.975,expansion,-37.07,true
2022-01,2022,1,1,CA,ALM,Canada,Aluminum,USD/ton,3697.5406,5048.6178,CAD,1.365399,32454,7.764,expansion,7.896,false
2022-01,2022,1,1,CA,LIT,Canada,Lithium,USD/ton,66378.2195,91411.3348,CAD,1.377128,22821,17.342,expansion,-6.693,false
2022-01,2022,1,1,CA,NIC,Canada,Nickel,USD/ton,40864.8092,56232.384,CAD,1.376059,13473,16.09,expansion,11.685,false
2022-01,2022,1,1,CA,REE,Canada,Rare Earth,USD/ton,93211.6573,129631.8997,CAD,1.390726,6837,28.883,expansion,-31.095,true
2022-01,2022,1,1,CA,SEM,Canada,Semiconductors,USD/unit,9.0237,12.3688,CAD,1.370695,34313,19.08,expansion,-25.944,true
2022-01,2022,1,1,CA,RBR,Canada,Rubber,USD/ton,1760.8405,2389.7953,CAD,1.35719,49758,16.028,expansion,-28.652,true
2022-01,2022,1,1,CA,TIM,Canada,Timber,USD/m³,467.4169,645.7414,CAD,1.381511,42503,17.212,expansion,-29.177,true
2022-01,2022,1,1,CA,CEM,Canada,Cement,USD/ton,148.521,201.7513,CAD,1.358403,19667,13.864,expansion,-28.183,true
2022-01,2022,1,1,CA,GLS,Canada,Glass,USD/ton,1042.2146,1431.5548,CAD,1.37357,35923,14.354,expansion,-26.725,true
2022-01,2022,1,1,CA,PAP,Canada,Paper,USD/ton,760.0204,1046.5557,CAD,1.37701,3608,16.387,expansion,-35.391,true
2022-02,2022,2,1,IN,STL,India,Steel,USD/ton,613.2417,51156.1396,INR,83.419214,9015,5.003,expansion,0.009,false
2022-02,2022,2,1,IN,COP,India,Copper,USD/ton,8919.2241,752246.7929,INR,84.339936,42065,8.364,expansion,-1.04,false
2022-02,2022,2,1,IN,PLA,India,Plastic,USD/ton,968.541,81268.5435,INR,83.908216,26345,4.396,expansion,1.131,false
2022-02,2022,2,1,IN,CTN,India,Cotton,USD/ton,1295.5982,109192.6737,INR,84.279734,10292,6.417,expansion,1.191,false
2022-02,2022,2,1,IN,SLC,India,Silicon,USD/ton,2292.1567,191919.0426,INR,83.728589,49155,9.862,expansion,2.462,false
2022-02,2022,2,1,IN,ALM,India,Aluminum,USD/ton,2676.1104,223922.7766,INR,83.674715,32981,5.005,expansion,0.014,false
2022-02,2022,2,1,IN,LIT,India,Lithium,USD/ton,45933.0959,3851070.6035,INR,83.840867,23828,17.289,expansion,-6.54,false
2022-02,2022,2,1,IN,NIC,India,Nickel,USD/ton,28624.6052,2381000.3924,INR,83.1802,26110,12.035,expansion,-0.1,false
2022-02,2022,2,1,IN,REE,India,Rare Earth,USD/ton,66345.5081,5551753.6074,INR,83.679419,14123,18.639,expansion,-1.826,false
2022-02,2022,2,1,IN,SEM,India,Semiconductors,USD/unit,6.4998,547.4894,INR,84.231471,24836,10.066,expansion,0.188,false
2022-02,2022,2,1,IN,RBR,India,Rubber,USD/ton,1300.1828,108898.937,INR,83.756638,25863,7.353,expansion,3.867,false
2022-02,2022,2,1,IN,TIM,India,Timber,USD/m³,333.8344,28187.5359,INR,84.43569,3389,7.471,expansion,-1.345,false
2022-02,2022,2,1,IN,CEM,India,Cement,USD/ton,109.3449,9128.7297,INR,83.485631,11554,4.216,expansion,0.617,false
2022-02,2022,2,1,IN,GLS,India,Glass,USD/ton,728.7923,61565.0267,INR,84.475413,47338,5.018,expansion,-0.052,false
2022-02,2022,2,1,IN,PAP,India,Paper,USD/ton,563.1196,47125.0134,INR,83.685624,19594,4.103,expansion,0.293,false
2022-02,2022,2,1,CN,STL,China,Steel,USD/ton,644.6936,4662.8335,CNY,7.232635,26549,5.786,expansion,-2.246,false
2022-02,2022,2,1,CN,COP,China,Copper,USD/ton,9360.8259,67881.6987,CNY,7.251678,101404,9.43,expansion,-4.085,false
2022-02,2022,2,1,CN,PLA,China,Plastic,USD/ton,1030.7851,7363.4379,CNY,7.143524,33877,4.068,expansion,0.195,false
2022-02,2022,2,1,CN,CTN,China,Cotton,USD/ton,1365.3427,9816.2302,CNY,7.189573,36030,6.271,expansion,-0.775,false
2022-02,2022,2,1,CN,SLC,China,Silicon,USD/ton,2487.4455,18089.617,CNY,7.272367,45745,10.281,expansion,3.659,false
2022-02,2022,2,1,CN,ALM,China,Aluminum,USD/ton,2836.5092,20408.5767,CNY,7.194962,13301,5.709,expansion,-2.025,false
2022-02,2022,2,1,CN,LIT,China,Lithium,USD/ton,49736.3221,357787.1069,CNY,7.193678,23258,16.334,expansion,-3.812,false
2022-02,2022,2,1,CN,NIC,China,Nickel,USD/ton,30606.7442,221460.5452,CNY,7.235678,40403,13.492,expansion,4.264,false
2022-02,2022,2,1,CN,REE,China,Rare Earth,USD/ton,68883.1697,496839.7163,CNY,7.212788,7690,18.165,expansion,-0.471,false
2022-02,2022,2,1,CN,SEM,China,Semiconductors,USD/unit,7.1547,51.0017,CNY,7.128429,5429,11.242,expansion,3.548,false
2022-02,2022,2,1,CN,RBR,China,Rubber,USD/ton,1287.1172,9268.0842,CNY,7.200653,35265,7.796,expansion,-5.13,false
2022-02,2022,2,1,CN,TIM,China,Timber,USD/m³,368.8872,2671.0739,CNY,7.240895,31916,7.185,expansion,0.528,false
2022-02,2022,2,1,CN,CEM,China,Cement,USD/ton,114.2733,823.1594,CNY,7.203426,5007,4.373,expansion,-1.065,false
2022-02,2022,2,1,CN,GLS,China,Glass,USD/ton,787.8981,5596.9526,CNY,7.10365,14392,5.427,expansion,1.22,false
2022-02,2022,2,1,CN,PAP,China,Paper,USD/ton,592.4666,4258.0042,CNY,7.18691,25711,4.432,expansion,-1.234,false
2022-02,2022,2,1,US,STL,United States,Steel,USD/ton,878.2111,890.283,USD,1.013746,33048,5.532,expansion,-1.521,false
2022-02,2022,2,1,US,COP,United States,Copper,USD/ton,12859.1901,13038.2935,USD,1.013928,94369,9.552,expansion,4.434,false
2022-02,2022,2,1,US,PLA,United States,Plastic,USD/ton,1373.7698,1362.8426,USD,0.992046,29179,4.844,expansion,-2.41,false
2022-02,2022,2,1,US,CTN,United States,Cotton,USD/ton,1861.1778,1883.2298,USD,1.011848,12512,6.004,expansion,-0.01,false
2022-02,2022,2,1,US,SLC,United States,Silicon,USD/ton,3295.8014,3338.7129,USD,1.01302,6111,9.727,expansion,-2.078,false
2022-02,2022,2,1,US,ALM,United States,Aluminum,USD/ton,3901.4981,3953.2488,USD,1.013264,14362,6.052,expansion,3.005,false
2022-02,2022,2,1,US,LIT,United States,Lithium,USD/ton,67924.5632,67375.1464,USD,0.991911,6350,15.349,expansion,-0.997,false
2022-02,2022,2,1,US,NIC,United States,Nickel,USD/ton,41376.8626,41845.1915,USD,1.011319,48474,13.11,expansion,3.17,false
2022-02,2022,2,1,US,REE,United States,Rare Earth,USD/ton,96415.0472,98146.0673,USD,1.017954,41205,20.269,expansion,-6.484,false
2022-02,2022,2,1,US,SEM,United States,Semiconductors,USD/unit,9.5973,9.7133,USD,1.012084,29513,10.477,expansion,1.363,false
2022-02,2022,2,1,US,RBR,United States,Rubber,USD/ton,1839.0143,1854.5782,USD,1.008463,21396,6.577,expansion,1.648,false
2022-02,2022,2,1,US,TIM,United States,Timber,USD/m³,500.3815,507.7085,USD,1.014643,13675,7.902,expansion,2.577,false
2022-02,2022,2,1,US,CEM,United States,Cement,USD/ton,154.9658,156.566,USD,1.010326,17120,4.168,expansion,-0.48,false
2022-02,2022,2,1,US,GLS,United States,Glass,USD/ton,1067.0632,1078.4439,USD,1.010665,30881,5.182,expansion,-0.52,false
2022-02,2022,2,1,US,PAP,United States,Paper,USD/ton,802.5931,821.5633,USD,1.023636,39740,4.219,expansion,-0.627,false
2022-02,2022,2,1,DE,STL,Germany,Steel,USD/ton,942.0815,877.612,EUR,0.931567,14059,5.037,expansion,0.107,false
2022-02,2022,2,1,DE,COP,Germany,Copper,USD/ton,14322.6848,13356.7115,EUR,0.932556,66379,9.948,expansion,5.567,false
2022-02,2022,2,1,DE,PLA,Germany,Plastic,USD/ton,1483.9388,1387.4057,EUR,0.934948,30136,4.32,expansion,0.915,false
2022-02,2022,2,1,DE,CTN,Germany,Cotton,USD/ton,1979.8389,1848.2941,EUR,0.933558,33253,6.565,expansion,-1.615,false
2022-02,2022,2,1,DE,SLC,Germany,Silicon,USD/ton,3400.7286,3172.7518,EUR,0.932962,11104,11.13,expansion,-6.086,false
2022-02,2022,2,1,DE,ALM,Germany,Aluminum,USD/ton,4251.6045,3928.5356,EUR,0.924012,12306,6.286,expansion,3.674,false
2022-02,2022,2,1,DE,LIT,Germany,Lithium,USD/ton,73829.0366,68522.0162,EUR,0.928117,25594,15.782,expansion,-2.233,false
2022-02,2022,2,1,DE,NIC,Germany,Nickel,USD/ton,46045.9907,43089.556,EUR,0.935794,23896,12.025,expansion,-0.073,false
2022-02,2022,2,1,DE,REE,Germany,Rare Earth,USD/ton,115459.2389,107118.8117,EUR,0.927763,34360,18.795,expansion,2.271,false
2022-02,2022,2,1,DE,SEM,Germany,Semiconductors,USD/unit,10.266,9.6597,EUR,0.940943,27439,10.105,expansion,-0.3,false
2022-02,2022,2,1,DE,RBR,Germany,Rubber,USD/ton,1942.374,1785.5318,EUR,0.919252,29876,6.124,expansion,-0.354,false
2022-02,2022,2,1,DE,TIM,Germany,Timber,USD/m³,527.7252,481.8454,EUR,0.913061,24285,7.035,expansion,-0.101,false
2022-02,2022,2,1,DE,CEM,Germany,Cement,USD/ton,166.4921,156.3069,EUR,0.938825,17634,4.529,expansion,-1.513,false
2022-02,2022,2,1,DE,GLS,Germany,Glass,USD/ton,1136.7511,1059.399,EUR,0.931953,41627,5.026,expansion,0.076,false
2022-02,2022,2,1,DE,PAP,Germany,Paper,USD/ton,858.0384,800.1508,EUR,0.932535,24015,4.089,expansion,-0.254,false
2022-02,2022,2,1,JP,STL,Japan,Steel,USD/ton,804.9655,120572.5906,JPY,149.78603,36168,6.041,expansion,-2.973,false
2022-02,2022,2,1,JP,COP,Japan,Copper,USD/ton,11575.0459,1760566.0798,JPY,152.100138,96319,8.867,expansion,-2.477,false
2022-02,2022,2,1,JP,PLA,Japan,Plastic,USD/ton,1306.6446,193745.2583,JPY,148.276938,17762,4.07,expansion,0.199,false
2022-02,2022,2,1,JP,CTN,Japan,Cotton,USD/ton,1758.8021,264004.514,JPY,150.104732,34782,7.757,expansion,5.021,false
2022-02,2022,2,1,JP,SLC,Japan,Silicon,USD/ton,2976.18,451530.7229,JPY,151.714859,39006,11.773,expansion,-7.923,false
2022-02,2022,2,1,JP,ALM,Japan,Aluminum,USD/ton,3588.6957,536106.0153,JPY,149.387425,20816,5.175,expansion,-0.5,false
2022-02,2022,2,1,JP,LIT,Japan,Lithium,USD/ton,64241.497,9601236.9519,JPY,149.455374,29864,17.257,expansion,-6.449,false
2022-02,2022,2,1,JP,NIC,Japan,Nickel,USD/ton,37891.151,5711310.3473,JPY,150.729397,32387,12.874,expansion,2.498,false
2022-02,2022,2,1,JP,REE,Japan,Rare Earth,USD/ton,86952.2903,13040832.3231,JPY,149.97687,21284,19.261,expansion,-3.604,false
2022-02,2022,2,1,JP,SEM,Japan,Semiconductors,USD/unit,8.9269,1338.2706,JPY,149.914151,11149,10.397,expansion,1.135,false
2022-02,2022,2,1,JP,RBR,Japan,Rubber,USD/ton,1704.8568,258433.142,JPY,151.586424,35748,7.291,expansion,-3.688,false
2022-02,2022,2,1,JP,TIM,Japan,Timber,USD/m³,462.3736,69827.1946,JPY,151.018986,23738,7.098,expansion,-0.28,false
2022-02,2022,2,1,JP,CEM,Japan,Cement,USD/ton,144.3851,22103.1179,JPY,153.084506,13429,4.668,expansion,-1.907,false
2022-02,2022,2,1,JP,GLS,Japan,Glass,USD/ton,1001.6642,150851.5119,JPY,150.600876,40631,5.053,expansion,0.152,false
2022-02,2022,2,1,JP,PAP,Japan,Paper,USD/ton,758.4245,114229.3217,JPY,150.613963,3928,4.269,expansion,-0.768,false
2022-02,2022,2,1,VN,STL,Vietnam,Steel,USD/ton,636.7872,15893714.4428,VND,24959.222534,28723,5.688,expansion,1.964,false
2022-02,2022,2,1,VN,COP,Vietnam,Copper,USD/ton,9018.3358,222815677.1017,VND,24706.961676,67276,8.437,expansion,-1.25,false
2022-02,2022,2,1,VN,PLA,Vietnam,Plastic,USD/ton,991.7979,24765036.2154,VND,24969.840301,33144,4.456,expansion,1.303,false
2022-02,2022,2,1,VN,CTN,Vietnam,Cotton,USD/ton,1310.2771,33301491.8017,VND,25415.610816,40422,6.313,expansion,0.895,false
2022-02,2022,2,1,VN,SLC,Vietnam,Silicon,USD/ton,2403.1365,59090729.2606,VND,24589.002816,11436,9.273,expansion,0.781,false
2022-02,2022,2,1,VN,ALM,Vietnam,Aluminum,USD/ton,2768.6552,68716295.2951,VND,24819.375893,43858,5.247,expansion,0.706,false
2022-02,2022,2,1,VN,LIT,Vietnam,Lithium,USD/ton,49268.7355,1232201380.4655,VND,25009.803254,19615,18.244,expansion,9.268,false
2022-02,2022,2,1,VN,NIC,Vietnam,Nickel,USD/ton,28782.3864,712419464.6698,VND,24751.924825,4092,12.034,expansion,0.096,false
2022-02,2022,2,1,VN,REE,Vietnam,Rare Earth,USD/ton,69092.5594,1703863210.6666,VND,24660.588989,29836,18.324,expansion,0.925,false
2022-02,2022,2,1,VN,SEM,Vietnam,Semiconductors,USD/unit,6.7066,165490.8977,VND,24675.879186,19315,10.185,expansion,-0.53,false
2022-02,2022,2,1,VN,RBR,Vietnam,Rubber,USD/ton,1322.6044,32502146.9463,VND,24574.351849,38360,6.511,expansion,-1.459,false
2022-02,2022,2,1,VN,TIM,Vietnam,Timber,USD/m³,348.3222,8711379.0607,VND,25009.539711,42272,7.752,expansion,-2.148,false
2022-02,2022,2,1,VN,CEM,Vietnam,Cement,USD/ton,110.172,2714443.4265,VND,24638.236496,43578,4.576,expansion,-1.646,false
2022-02,2022,2,1,VN,GLS,Vietnam,Glass,USD/ton,761.1353,18840211.5461,VND,24752.776266,5706,5.154,expansion,0.441,false
2022-02,2022,2,1,VN,PAP,Vietnam,Paper,USD/ton,572.0619,14197774.8943,VND,24818.597717,20266,4.499,expansion,-1.427,false
2022-02,2022,2,1,BR,STL,Brazil,Steel,USD/ton,668.7529,3360.1945,BRL,5.024568,42946,5.571,expansion,-1.632,false
2022-02,2022,2,1,BR,COP,Brazil,Copper,USD/ton,9556.2405,47439.5393,BRL,4.964247,60119,8.54,expansion,-1.543,false
2022-02,2022,2,1,BR,PLA,Brazil,Plastic,USD/ton,1055.5852,5364.5632,BRL,5.082075,10176,4.156,expansion,-0.445,false
2022-02,2022,2,1,BR,CTN,Brazil,Cotton,USD/ton,1361.5365,6837.8161,BRL,5.022132,26062,7.997,expansion,-5.705,false
2022-02,2022,2,1,BR,SLC,Brazil,Silicon,USD/ton,2501.7361,12569.1558,BRL,5.024173,34949,9.859,expansion,-2.455,false
2022-02,2022,2,1,BR,ALM,Brazil,Aluminum,USD/ton,2980.1524,14971.7988,BRL,5.023837,32669,5.56,expansion,1.599,false
