date,supplier_id,country_code,quality_score,delivery_score,cost_score,sustainability_score,overall_score,response_time_hours,on_time_delivery_rate,on_time_delivery,order_accuracy,fill_rate,defect_rate_ppm,defect_rate_pct,response_rate,dispute_count,escalation_count,avg_resolution_days,orders_count,revenue_generated,kpi_compliance,audit_score,incidents_count
2024-03,SUP-0054,IN,88.3,72.62,80.81,70.77,78.12,7.8,72.62,72.62,91.11,71.37,17431,1.743,95.81,0,0,12.28,24,595838.04,74.39,89.81,0
2024-03,SUP-0055,IN,89.24,70.28,89.4,78.74,81.91,5.0,70.28,70.28,93.77,74.98,11085,1.108,96.54,0,0,4.59,35,1124401.86,74.2,86.62,1
2024-03,SUP-0056,IN,96.29,65.37,63.26,68.35,73.32,14.6,65.37,65.37,96.76,64.6,4014,0.401,91.81,0,0,5.48,11,1661426.11,73.27,100,1
2024-03,SUP-0057,IN,100,84.45,77.95,70.01,83.1,50.7,84.45,84.45,97.41,88.92,4180,0.418,74.02,0,1,6.43,71,1530602.42,80.23,95.11,1
2024-03,SUP-0058,IN,90.96,87.66,81.61,73.29,83.38,18.2,87.66,87.66,89.73,90.44,13859,1.386,89.76,0,0,7.44,19,1981533.29,84.1,81.37,1
2024-03,SUP-0059,IN,87.19,84.21,74.15,75.63,80.3,12.8,84.21,84.21,89.82,84.64,13120,1.312,90.54,0,0,9.1,8,1375477.73,84.57,82.29,1
2024-03,SUP-0060,IN,100,74.86,60.81,68.39,76.01,27.4,74.86,74.86,100,73.77,1484,0.148,86.08,1,0,13.53,55,871612.65,77.95,99.95,0
2024-03,SUP-0061,IN,100,73.62,75.12,78.03,81.69,39.2,73.62,73.62,99.36,74.52,9114,0.911,80.18,3,0,5.28,11,944354.62,87.03,95.98,0
2024-03,SUP-0062,IN,97.41,91.85,70.29,61.99,80.38,45.3,91.85,91.85,97.32,91.28,9803,0.98,76.01,0,0,5.35,66,1802271.33,83.23,98.52,0
2024-03,SUP-0063,IN,95.54,75.97,61.94,71.15,76.15,2.2,75.97,75.97,96.71,77.1,12904,1.29,96.52,0,0,13.48,54,585292.97,80.82,91.63,1
2024-03,SUP-0064,IN,99.24,88.3,68.44,82.59,84.64,13.3,88.3,88.3,98.61,89.3,8705,0.871,95.49,1,1,6.39,38,890978.42,85.12,95.77,1
2024-03,SUP-0065,IN,83.11,78.83,76.49,59.41,74.46,40.2,78.83,78.83,81.17,77.41,23166,2.317,79.84,0,0,10.79,53,1348355.88,69.28,82.7,0
2024-03,SUP-0066,US,100,77.55,77.02,86.55,85.28,21.1,77.55,77.55,100,72.8,8673,0.867,84.9,0,0,12.54,76,133470.09,84.47,99.96,2
2024-03,SUP-0067,US,92.04,82.59,80.17,80.58,83.85,21.1,82.59,82.59,90.68,85.8,15846,1.585,91.35,0,0,9.28,5,1451819.24,89.88,86.45,1
2024-03,SUP-0068,US,99.15,80.79,78.98,70.61,82.38,48.0,80.79,80.79,100,79.31,6788,0.679,72.73,0,0,11.44,37,1080695.64,82.56,100,0
2024-03,SUP-0069,US,78.06,89.04,79.4,68.53,78.76,30.5,89.04,89.04,77.38,91.44,21975,2.197,88.84,1,0,7.74,40,811256.46,71.14,77.33,0
2024-03,SUP-0070,US,87.19,71.66,80.34,73.28,78.12,7.1,71.66,71.66,94.26,71.76,11287,1.129,95.09,0,0,1.06,74,1259331.4,76.6,82.42,0
2024-03,SUP-0071,US,89.78,79.4,80.64,70.76,80.14,36.2,79.4,79.4,86.7,81.38,9930,0.993,80.71,0,1,6.2,20,322590.15,81.2,85.71,0
2024-03,SUP-0072,US,91.78,89.63,79.34,66.97,81.93,6.4,89.63,89.63,89.83,90.11,16549,1.655,96.95,0,1,8.36,55,550409.27,81.02,84.82,0
2024-03,SUP-0073,US,88.88,84.11,90.7,77.06,85.19,3.8,84.11,84.11,90.12,83.75,17421,1.742,99.89,1,0,12.17,28,498481.93,87.57,88.52,0
2024-03,SUP-0074,US,89.66,93.36,73.29,69.17,81.37,23.7,93.36,93.36,87.74,96.65,10804,1.08,90.94,0,0,9.95,61,835822.82,80.13,89.57,1
2024-03,SUP-0075,US,95.34,95.22,67.34,85.58,85.87,16.8,95.22,95.22,97.76,93.78,10933,1.093,93.59,0,0,8.38,56,1664221.03,85.15,100,0
2024-03,SUP-0076,US,100,86.65,83.6,88.45,89.68,3.6,86.65,86.65,97.27,89.06,8589,0.859,96.31,0,0,6.77,28,1318259.92,88.31,96.61,0
2024-03,SUP-0077,US,99.65,89.8,73.39,66.56,82.35,34.4,89.8,89.8,99.57,88.6,500,0.05,81.31,0,0,8.04,34,1719091.71,82.56,98.11,0
2024-03,SUP-0078,US,90.63,67.82,88.89,66.7,78.51,37.9,67.82,67.82,95.4,65.35,13035,1.304,83.78,0,0,12.62,47,241964.43,79.79,85.2,0
2024-03,SUP-0079,US,85.9,70.21,87.62,68.56,78.07,61.4,70.21,70.21,85.16,72.23,17667,1.767,73.19,1,0,7.41,27,1185189.3,76.68,80.31,0
2024-03,SUP-0080,US,87.42,96.6,80.98,92.72,89.43,42.3,96.6,96.6,86.38,95.81,18116,1.812,78.48,0,0,2.63,18,797573.29,92.12,86.4,0
2024-03,SUP-0081,US,93.69,83.04,65.66,69.06,77.86,40.6,83.04,83.04,92.45,78.33,6961,0.696,81.56,0,0,12.16,70,741186.62,82.26,96.7,0
2024-03,SUP-0082,US,100,92.65,67.11,63.83,80.9,9.0,92.65,92.65,100,89.91,7068,0.707,96.01,1,0,9.66,54,192387.36,86.35,100,1
2024-03,SUP-0083,US,94.41,84.71,82.52,71.29,83.23,44.3,84.71,84.71,96.48,85.1,7026,0.703,78.42,0,0,6.01,43,601135.94,80.99,88.2,0
2024-03,SUP-0084,US,96.8,78.49,71.65,61.1,77.01,49.3,78.49,78.49,96.4,81.19,6818,0.682,75.45,0,0,3.15,8,20268.54,79.43,96.66,0
2024-03,SUP-0085,US,83.88,79.22,79.47,74.33,79.23,30.8,79.22,79.22,83.51,78.83,14273,1.427,83.78,0,0,13.91,34,339058.49,74.45,82.02,0
2024-03,SUP-0086,US,87.27,89.03,79.86,48.43,76.15,46.4,89.03,89.03,86.22,90.82,17727,1.773,75.47,0,0,10.95,72,1218979.4,72.99,90.06,1
2024-03,SUP-0087,US,98.01,89.81,68.13,75.44,82.85,33.7,89.81,89.81,99.51,89.04,3158,0.316,86.64,0,0,3.68,25,84833.07,82.34,91.48,0
2024-03,SUP-0088,US,87.25,82.53,82.52,74.74,81.76,16.2,82.53,82.53,85.52,82.88,18105,1.811,92.45,2,0,5.52,51,183050.22,79.18,88.48,0
2024-03,SUP-0089,US,100,87.79,61.72,73.33,80.71,21.4,87.79,87.79,100,86.51,3749,0.375,87.45,0,0,12.42,46,1596225.55,82.02,88.01,0
2024-03,SUP-0090,US,84.51,69.95,65.92,74.52,73.72,7.6,69.95,69.95,86.66,68.66,15721,1.572,95.73,0,0,6.73,71,556052.32,74.48,80.48,0
2024-03,SUP-0091,DE,90.02,87.53,81.31,67.55,81.6,33.2,87.53,87.53,90.05,88.46,11198,1.12,83.76,1,0,13.37,35,790633.37,83.91,83.16,1
2024-03,SUP-0092,DE,83.4,69.77,82.53,78.67,78.59,59.5,69.77,69.77,85.1,67.86,21451,2.145,72.98,1,0,5.12,13,293698.26,79.79,80.58,0
2024-03,SUP-0093,DE,97.3,72.18,76.67,73.89,80.01,61.1,72.18,72.18,94.27,72.27,8669,0.867,69.69,0,0,12.51,59,1939530.88,80.31,100,0
2024-03,SUP-0094,DE,82.59,81.72,74.08,83.4,80.45,14.2,81.72,81.72,85.17,80.48,20408,2.041,91.1,0,0,7.65,65,1298396.48,77.5,86.74,0
2024-03,SUP-0095,DE,89.01,74.35,77.77,92.36,83.37,8.1,74.35,74.35,88.94,74.67,11637,1.164,96.29,0,0,6.64,56,1034702.23,83.17,76.47,0
2024-03,SUP-0096,DE,89.1,80.87,77.59,85.29,83.21,13.6,80.87,80.87,88.5,79.4,11117,1.112,92.77,3,0,6.8,31,945422.76,85.02,86.63,0
2024-03,SUP-0097,DE,79.8,77.09,77.05,97.83,82.94,42.6,77.09,77.09,81.52,73.61,19388,1.939,78.16,0,0,4.28,72,1162326.5,85.28,82.26,0
2024-03,SUP-0098,DE,86.9,81.73,74.02,63.95,76.65,36.4,81.73,81.73,89.61,77.63,15041,1.504,83.81,0,0,4.11,37,153444.34,74.76,82.95,0
2024-03,SUP-0099,DE,85.29,82.21,70.44,89.26,81.8,16.0,82.21,82.21,83.47,83.25,12728,1.273,91.13,0,0,6.65,12,1258243.05,80.33,85.94,0
2024-03,SUP-0100,DE,100,88.75,74.08,73.67,84.12,33.4,88.75,88.75,98.87,90.4,4703,0.47,81.76,0,2,9.55,72,1757981.9,83.26,98.08,0
2024-03,SUP-0101,DE,94.15,72.95,78.47,100,86.39,27.5,72.95,72.95,97.24,75.03,10031,1.003,85.04,1,0,4.63,32,1410321.58,89.03,80.86,0
2024-03,SUP-0102,DE,94.2,79.44,88.87,63.97,81.62,38.8,79.44,79.44,95.19,79.58,11890,1.189,81.24,0,0,12.92,53,568486.76,79.1,92.39,0
2024-03,SUP-0103,DE,85.62,92.86,77.39,73.1,82.24,7.4,92.86,92.86,85.66,96.15,13082,1.308,96.34,0,0,2.71,36,1289271.38,82.44,87.28,0
2024-03,SUP-0104,DE,86.86,73.22,66.36,76.62,75.77,43.3,73.22,73.22,88.35,68.92,19233,1.923,74.09,0,0,11.87,52,1275168.17,80.02,86.59,2
2024-03,SUP-0105,DE,94.38,92.3,70.58,74.32,82.9,18.1,92.3,92.3,96.8,90.57,8798,0.88,94.78,0,1,13.25,38,1659673.28,84.76,85.1,0
2024-03,SUP-0106,DE,94.55,77.76,71.69,85.91,82.48,25.4,77.76,77.76,97.33,77.92,10332,1.033,91.13,0,0,1.71,7,272911.42,80.02,93.44,1
2024-03,SUP-0107,DE,98.4,84.06,78.9,69.64,82.75,30.7,84.06,84.06,100,85.19,4296,0.43,85.03,0,0,4.83,51,396430.13,86.94,93.13,0
2024-03,SUP-0108,DE,99.31,77.89,83.44,90.5,87.78,32.6,77.89,77.89,98.97,83.05,6857,0.686,81.29,0,0,10.78,74,1026937.97,94.18,98.49,0
2024-03,SUP-0109,JP,97.45,86.08,86.28,85.26,88.77,7.9,86.08,86.08,99.83,85.0,3349,0.335,96.92,0,0,9.06,66,895959.75,86.83,97.98,0
2024-03,SUP-0110,JP,100,79.48,88.46,79.11,86.76,,79.48,79.48,100,77.76,9266,0.927,85.9,0,0,8.35,48,1851812.62,84.2,100,0
2024-03,SUP-0111,JP,100,92.15,67.48,70.23,82.47,8.6,92.15,92.15,95.18,93.15,500,0.05,95.99,0,0,11.89,71,683971.56,82.76,99.67,0
2024-03,SUP-0112,JP,100,91.56,86.19,70.04,86.95,3.7,91.56,91.56,99.84,93.38,7545,0.755,99.41,2,1,7.27,34,703838.81,88.93,98.12,0
2024-03,SUP-0113,JP,91.71,82.1,92.08,84.43,87.58,5.3,82.1,82.1,90.21,80.23,13249,1.325,96.66,0,0,5.35,38,1465824.56,87.26,96.61,0
2024-03,SUP-0114,JP,100,85.31,74.82,76.06,84.05,46.3,85.31,85.31,100,83.37,9354,0.935,74.99,0,0,8.46,68,365855.49,82.55,100,0
2024-03,SUP-0115,JP,91.53,86.03,78.19,96.46,88.05,42.4,86.03,86.03,91.75,87.42,15165,1.516,82.24,0,1,12.25,34,284240.3,84.9,95.64,1
2024-03,SUP-0116,JP,87.5,93.06,74.12,62.96,79.41,29.0,93.06,93.06,86.24,95.4,16327,1.633,85.91,0,0,2.17,15,1831175.97,79.07,90.25,0
2024-03,SUP-0117,JP,95.64,87.77,53.87,66.47,75.94,18.7,87.77,87.77,92.67,87.64,7714,0.771,90.98,2,0,2.5,62,162685.39,71.76,95.59,0
2024-03,SUP-0118,JP,90.44,73.78,81.24,80.91,81.59,37.4,73.78,73.78,92.17,72.91,8076,0.808,84.33,0,0,6.42,13,510700.5,80.63,86.86,0
2024-03,SUP-0119,JP,91.86,84.67,85.04,68.43,82.5,10.0,84.67,84.67,91.45,85.98,12634,1.263,94.88,1,0,1.57,72,1298824.15,79.91,97.1,0
2024-03,SUP-0120,JP,93.73,84.61,79.41,74.17,82.98,31.9,84.61,84.61,92.88,81.81,5495,0.549,85.1,2,0,5.61,66,542909.66,83.59,89.38,0
2024-03,SUP-0121,JP,92.71,95.7,71.62,64.64,81.17,14.4,95.7,95.7,92.41,100,15363,1.536,94.6,0,0,9.5,11,373163.65,82.32,87.53,0
2024-03,SUP-0122,JP,98.53,89.79,71.34,73.44,83.27,19.2,89.79,89.79,95.98,89.85,1335,0.134,96.53,0,0,11.8,53,1078687.7,81.97,97.7,0
2024-03,SUP-0123,JP,93.19,71.59,69.71,65.16,74.91,36.3,71.59,71.59,95.87,72.79,13149,1.315,85.01,0,2,1.92,75,812988.66,75.9,90.54,0
2024-03,SUP-0124,VN,82.38,81.0,75.42,57.49,74.07,15.7,81.0,81.0,83.69,79.47,21776,2.178,94.44,0,0,5.72,7,849896.24,70.87,80.59,0
2024-03,SUP-0125,VN,89.15,78.15,83.87,84.21,83.85,47.9,78.15,78.15,89.88,78.56,16435,1.644,78.05,0,0,2.26,78,1637750.04,88.14,83.39,0
2024-03,SUP-0126,VN,88.31,89.01,72.04,68.7,79.52,19.9,89.01,89.01,83.36,90.75,14743,1.474,88.54,0,0,1.76,5,480772.84,80.13,86.32,0
2024-03,SUP-0127,VN,82.98,77.6,73.33,77.65,77.89,5.4,77.6,77.6,84.35,77.38,15438,1.544,97.26,0,0,6.89,40,603916.77,74.0,87.54,1
2024-03,SUP-0128,VN,91.39,79.12,79.54,73.48,80.88,13.5,79.12,79.12,92.26,79.03,14512,1.451,92.78,0,0,9.77,60,679516.79,82.21,93.68,0
2024-03,SUP-0129,VN,88.25,82.8,85.39,60.28,79.18,29.1,82.8,82.8,84.69,81.58,18902,1.89,86.08,0,0,2.74,11,588769.29,80.9,89.55,0
2024-03,SUP-0130,VN,91.99,94.05,76.62,93.92,89.14,37.9,94.05,94.05,93.59,94.69,13134,1.313,82.45,1,0,5.3,72,764975.44,96.91,88.45,0
2024-03,SUP-0131,VN,96.31,81.67,78.23,82.46,84.66,39.0,81.67,81.67,95.19,78.9,7685,0.769,82.39,1,1,5.9,67,1433836.74,85.5,94.79,0
2024-03,SUP-0132,VN,87.99,91.33,78.34,75.17,83.21,37.1,91.33,91.33,89.97,90.56,19742,1.974,83.02,1,0,12.5,8,962145.08,82.56,83.53,0
2024-03,SUP-0133,VN,87.05,97.32,85.09,74.84,86.07,36.4,97.32,97.32,83.67,95.97,20725,2.072,81.11,0,0,10.42,13,132879.4,86.99,81.92,1
2024-03,SUP-0134,VN,94.6,83.1,66.89,57.22,75.46,18.9,83.1,83.1,96.58,84.32,12966,1.297,91.41,0,0,5.45,20,791253.36,76.9,86.97,2
2024-03,SUP-0135,VN,90.26,69.78,80.98,79.94,80.24,26.5,69.78,69.78,89.13,68.51,15619,1.562,89.67,0,0,9.6,51,1947428.37,79.22,87.91,2
2024-03,SUP-0136,VN,82.67,81.36,64.28,75.81,76.03,27.4,81.36,81.36,82.41,81.55,16370,1.637,89.79,0,1,9.58,77,1581699.26,75.85,81.3,0
2024-03,SUP-0137,VN,91.71,72.52,87.83,56.74,77.2,17.2,72.52,72.52,91.71,73.9,10153,1.015,92.39,2,0,3.5,27,439042.05,72.76,97.16,0
2024-03,SUP-0138,VN,100,76.57,69.97,54.37,75.23,42.2,76.57,76.57,96.46,80.17,7600,0.76,78.33,0,1,2.8,44,412822.9,71.88,96.92,0
2024-03,SUP-0139,KR,84.17,83.7,81.57,57.43,76.72,18.1,83.7,83.7,83.57,83.23,17633,1.763,89.68,0,0,7.64,46,1631009.3,79.86,87.82,2
2024-03,SUP-0140,KR,87.69,84.28,71.07,68.36,77.85,22.4,84.28,84.28,87.37,84.61,16972,1.697,92.53,1,0,11.82,35,971947.47,80.13,88.01,0
2024-03,SUP-0141,KR,91.86,88.68,73.08,58.91,78.13,39.0,88.68,88.68,93.47,89.53,8377,0.838,79.53,1,0,13.87,39,1924054.81,73.51,90.8,0
2024-03,SUP-0142,KR,96.41,72.75,71.42,78.98,79.89,3.2,72.75,72.75,92.53,75.08,11886,1.189,95.1,0,0,5.22,62,232040.13,82.06,98.8,1
2024-03,SUP-0143,KR,90.21,98.14,86.95,86.67,90.49,32.9,98.14,98.14,93.87,96.74,9716,0.972,83.79,0,0,7.69,56,747579.22,96.89,88.61,0
2024-03,SUP-0144,KR,92.76,75.53,58.69,98.68,81.42,30.2,75.53,75.53,89.59,75.36,7961,0.796,85.99,0,0,4.48,74,428655.4,79.64,95.61,0
2024-03,SUP-0145,KR,99.17,92.13,92.04,80.74,91.02,5.4,92.13,92.13,98.03,92.4,9103,0.91,99.45,0,0,9.13,60,1527789.82,88.79,89.36,0
2024-03,SUP-0146,KR,94.39,87.97,70.41,82.44,83.8,46.2,87.97,87.97,93.04,92.07,7885,0.789,77.97,1,0,6.54,18,1061137.48,79.9,90.62,1
2024-03,SUP-0147,KR,93.26,78.76,84.82,83.02,84.97,30.0,78.76,78.76,94.5,79.16,14701,1.47,86.72,0,1,5.34,24,1457117.61,80.45,92.27,1
2024-03,SUP-0148,KR,100,88.67,89.61,61.66,84.98,39.4,88.67,88.67,100,85.21,3648,0.365,80.06,0,2,2.42,43,426035.62,84.71,100,1
2024-03,SUP-0149,KR,94.81,78.33,69.11,88.66,82.73,10.1,78.33,78.33,94.64,78.67,9411,0.941,93.82,0,0,4.98,15,1742324.23,83.05,85.73,0
2024-03,SUP-0150,KR,88.65,78.85,94.08,79.93,85.38,25.6,78.85,78.85,87.55,78.75,18424,1.842,85.76,0,0,5.03,45,1702408.16,89.23,82.33,0
2024-03,SUP-0151,BR,86.98,84.2,77.02,67.98,79.04,25.5,84.2,84.2,83.46,85.52,12720,1.272,83.38,0,0,12.61,23,50138.27,80.95,90.69,0
2024-03,SUP-0152,BR,91.65,87.17,84.2,80.36,85.84,8.5,87.17,87.17,96.15,90.92,8926,0.893,96.6,0,0,6.03,29,1726875.22,82.51,86.57,0
2024-03,SUP-0153,BR,93.47,69.99,85.26,86.52,83.81,40.4,69.99,69.99,98.21,67.81,6156,0.616,80.3,0,0,1.2,53,1275423.26,84.74,84.61,0
2024-03,SUP-0154,BR,91.74,82.34,76.17,60.28,77.63,6.0,82.34,82.34,90.97,84.68,10793,1.079,98.38,0,0,10.76,47,1967236.46,76.18,91.42,0
2024-03,SUP-0155,BR,96.72,63.38,85.12,68.32,78.39,12.1,63.38,63.38,96.56,65.72,8357,0.836,95.82,0,0,6.59,47,903552.13,78.67,96.43,0
2024-03,SUP-0156,BR,93.86,72.04,57.46,79.13,75.62,42.4,72.04,72.04,93.12,74.78,14373,1.437,79.45,1,0,13.82,44,792909.1,77.81,91.16,0
2024-03,SUP-0157,BR,89.99,89.54,66.76,78.08,81.09,31.5,89.54,89.54,90.98,92.23,14851,1.485,85.72,0,0,13.8,78,31207.06,82.02,89.87,1
2024-03,SUP-0158,BR,83.14,81.04,80.45,71.35,79.0,29.7,81.04,81.04,82.91,81.85,15657,1.566,84.58,0,0,7.6,58,401845.34,80.5,79.22,0
2024-03,SUP-0159,BR,76.5,77.65,71.5,82.68,77.08,32.4,77.65,77.65,78.65,74.08,20797,2.08,83.02,0,0,4.38,60,1810919.94,77.6,77.12,0
2024-03,SUP-0160,BR,97.25,81.85,76.49,62.41,79.5,30.3,81.85,81.85,98.58,85.57,7346,0.735,80.57,0,0,11.85,15,130109.31,81.49,94.44,1
2024-03,SUP-0161,MX,88.58,86.0,70.98,80.07,81.41,34.8,86.0,86.0,90.01,89.53,18637,1.864,79.68,1,0,5.12,40,1980494.4,84.86,91.0,0
2024-03,SUP-0162,MX,100,79.12,71.1,71.34,80.39,15.3,79.12,79.12,98.84,81.69,6452,0.645,92.23,0,0,2.34,19,1660407.82,76.39,97.61,1
2024-03,SUP-0163,MX,89.18,78.5,80.74,82.57,82.75,33.2,78.5,78.5,89.71,78.43,14610,1.461,79.29,0,0,2.17,18,1953184.11,85.64,83.5,0
2024-03,SUP-0164,MX,99.15,85.56,87.71,78.33,87.69,25.0,85.56,85.56,100,89.21,3311,0.331,87.04,0,0,4.5,27,179466.57,87.19,99.03,0
2024-03,SUP-0165,MX,85.09,76.11,61.62,75.75,74.64,4.5,76.11,76.11,85.18,75.97,18988,1.899,99.79,0,0,9.32,12,1327579.57,73.12,79.11,0
2024-03,SUP-0166,MX,79.11,78.34,73.97,87.63,79.76,24.7,78.34,78.34,79.83,78.73,21130,2.113,86.33,3,0,11.85,27,1611964.41,82.43,72.93,0
2024-03,SUP-0167,MX,92.96,89.45,85.19,74.29,85.47,26.5,89.45,89.45,92.35,90.44,10827,1.083,88.14,0,0,6.94,18,611239.56,87.46,84.49,0
2024-03,SUP-0168,MX,90.94,85.77,61.81,64.43,75.74,6.5,85.77,85.77,88.19,84.5,9361,0.936,97.91,0,0,11.42,38,843016.57,78.53,84.87,1
2024-03,SUP-0169,MX,94.89,84.94,69.68,68.17,79.42,41.2,84.94,84.94,94.0,86.62,9808,0.981,78.22,0,2,5.06,55,238872.55,83.51,97.18,0
2024-03,SUP-0170,MX,80.62,89.56,74.15,65.95,77.57,21.4,89.56,89.56,76.87,87.44,18358,1.836,93.09,2,0,5.77,9,901607.34,78.37,77.23,0
2024-03,SUP-0171,TH,82.39,79.78,75.01,69.16,76.59,13.1,79.78,79.78,82.95,81.61,19927,1.993,94.5,0,0,9.07,55,1088985.15,69.74,88.68,1
2024-03,SUP-0172,TH,88.71,87.99,56.93,61.77,73.85,8.6,87.99,87.99,86.98,87.08,18023,1.802,92.31,1,0,10.23,63,1967828.98,74.97,94.73,0
2024-03,SUP-0173,TH,100,81.3,59.13,73.6,78.51,16.6,81.3,81.3,100,78.77,4619,0.462,89.59,0,0,12.13,54,1780679.25,82.08,90.26,0
2024-03,SUP-0174,TH,81.7,93.03,78.24,64.4,79.34,35.1,93.03,93.03,79.72,93.35,17160,1.716,81.19,0,0,12.1,26,650604.03,79.52,78.23,0
2024-03,SUP-0175,TH,83.71,80.58,59.23,74.79,74.58,9.2,80.58,80.58,82.38,81.09,18147,1.815,94.46,0,1,6.67,18,1795423.4,76.68,85.45,0
2024-03,SUP-0176,TH,92.39,84.47,76.25,58.79,77.98,10.6,84.47,84.47,94.55,84.55,13090,1.309,91.93,1,0,6.42,67,693293.19,78.89,94.31,0
2024-03,SUP-0177,TH,85.7,79.71,66.0,85.74,79.29,46.6,79.71,79.71,84.72,77.51,15475,1.548,77.58,0,0,8.72,20,601379.81,79.35,85.2,0
2024-03,SUP-0178,TH,88.97,83.93,88.4,71.29,83.15,37.3,83.93,83.93,87.22,81.66,13640,1.364,80.71,0,0,4.29,73,1060750.34,78.33,88.15,1
2024-03,SUP-0179,PL,85.79,71.72,77.04,69.3,75.96,8.3,71.72,71.72,86.29,72.79,15059,1.506,97.7,0,0,2.62,23,727516.85,79.25,84.31,1
2024-03,SUP-0180,PL,100,86.1,73.65,57.27,79.25,7.2,86.1,86.1,97.87,86.61,6384,0.638,95.7,0,0,1.89,35,692911.87,78.96,99.08,0
2024-03,SUP-0181,PL,82.82,71.43,88.58,60.08,75.73,31.6,71.43,71.43,79.8,68.38,16407,1.641,86.43,1,0,13.57,64,1034083.02,78.6,79.02,0
2024-03,SUP-0182,PL,97.96,73.43,83.72,78.78,83.47,18.6,73.43,73.43,97.75,72.67,3635,0.364,91.63,0,0,7.82,54,1358774.97,83.41,87.62,0
2024-03,SUP-0183,PL,100,84.67,73.27,73.9,82.96,44.5,84.67,84.67,100,83.85,7226,0.723,79.75,0,0,5.94,48,90857.75,86.46,100,1
2024-03,SUP-0184,PL,99.32,89.22,97.5,75.94,90.49,7.3,89.22,89.22,100,88.83,9693,0.969,99.17,0,0,12.1,10,23179.05,90.03,96.94,0
2024-03,SUP-0185,PL,92.52,77.17,76.94,52.5,74.78,13.6,77.17,77.17,94.96,75.84,13558,1.356,91.46,3,0,8.75,14,1168561.97,76.48,99.16,0
2024-03,SUP-0186,PL,84.3,88.22,76.92,69.8,79.81,31.7,88.22,88.22,87.35,88.14,16710,1.671,84.52,1,0,8.84,43,1505037.39,80.04,88.41,1
2024-03,SUP-0187,TR,99.23,81.15,52.69,61.15,73.56,40.1,81.15,81.15,98.4,80.32,3717,0.372,81.34,2,0,12.32,29,202560.77,73.77,100,0
2024-03,SUP-0188,TR,80.97,68.46,82.44,61.39,73.31,23.8,68.46,68.46,82.15,70.42,23752,2.375,87.48,0,0,1.07,17,1813109.34,73.39,75.43,0
2024-03,SUP-0189,TR,92.16,83.2,61.87,65.2,75.61,12.0,83.2,83.2,93.77,84.89,13502,1.35,94.17,2,0,11.45,6,1520882.64,69.86,87.36,0
2024-03,SUP-0190,TR,81.5,80.18,58.49,64.83,71.25,47.7,80.18,80.18,80.04,79.25,15695,1.57,74.79,0,0,6.66,50,1243385.95,68.32,75.02,0
2024-03,SUP-0191,TR,88.89,81.51,73.83,64.24,77.12,15.0,81.51,81.51,87.18,83.63,16736,1.674,95.04,0,0,3.52,48,141755.01,74.25,85.86,0
2024-03,SUP-0192,TR,100,76.61,76.12,76.83,82.39,26.3,76.61,76.61,99.83,75.56,994,0.099,84.37,0,0,13.82,53,943748.28,78.64,92.12,0
2024-03,SUP-0193,ZA,100,77.49,71.46,67.06,79.01,47.6,77.49,77.49,100,76.89,3197,0.32,73.82,0,1,6.09,57,1521772.08,78.29,98.26,0
2024-03,SUP-0194,ZA,84.76,79.31,80.07,59.39,75.88,3.7,79.31,79.31,88.02,79.32,14208,1.421,98.19,0,0,5.91,44,1571262.25,73.95,82.64,0
2024-03,SUP-0195,ZA,83.99,87.21,70.49,70.55,78.06,29.0,87.21,87.21,83.99,86.05,15016,1.502,86.04,0,0,6.17,61,1190059.64,78.13,85.4,0
2024-03,SUP-0196,ZA,90.35,77.83,80.63,55.27,76.02,30.5,77.83,77.83,89.83,73.39,11744,1.174,84.64,0,1,10.4,67,1331252.81,76.54,87.56,0
2024-03,SUP-0197,AU,90.02,89.85,79.29,74.22,83.35,22.5,89.85,89.85,88.42,88.35,17122,1.712,90.09,0,0,5.97,69,133094.03,82.53,86.55,0
2024-03,SUP-0198,AU,77.56,92.41,72.16,79.74,80.47,43.4,92.41,92.41,79.49,94.04,20915,2.092,79.16,0,1,3.08,62,352722.46,83.44,72.07,0
2024-03,SUP-0199,AU,84.16,73.41,68.6,56.45,70.65,6.8,73.41,73.41,86.21,71.84,14153,1.415,94.39,0,0,6.15,35,535966.28,71.12,83.09,0
2024-03,SUP-0200,AU,91.52,74.81,84.78,81.82,83.23,21.4,74.81,74.81,88.95,75.39,16558,1.656,89.85,0,0,3.23,26,280378.56,88.31,84.96,0
2024-03,SUP-0201,CA,82.09,64.51,87.71,89.03,80.84,11.4,64.51,64.51,84.01,67.4,21721,2.172,96.15,0,0,5.39,40,1488152.67,83.46,79.46,0
2024-03,SUP-0202,CA,90.79,83.31,64.06,83.45,80.4,32.2,83.31,83.31,90.87,85.78,10905,1.091,82.76,1,0,1.53,51,1058993.07,76.37,98.75,0
2024-03,SUP-0203,CA,75.83,90.67,77.0,78.55,80.51,37.6,90.67,90.67,77.21,88.14,20684,2.068,84.45,0,0,8.32,78,1701627.28,83.52,71.85,0
2024-03,SUP-0204,CA,85.75,94.0,77.42,87.55,86.18,17.3,94.0,94.0,83.56,98.19,15380,1.538,94.7,0,0,1.59,43,213545.98,84.65,79.98,0
2024-03,SUP-0205,CA,93.39,86.44,78.3,83.05,85.3,42.0,86.44,86.44,91.19,86.27,7077,0.708,80.16,0,0,2.14,51,101772.68,80.91,91.58,0
