order_id,date,order_date,customer_id,supplier_id,commodity_code,commodity,country_code,country,quantity,unit_price_usd,total_usd,currency_code,exchange_rate,expected_delivery_date,actual_delivery_date,lead_time_days,delay_days,status,payment_status,quality_inspection_result,returned_quantity,return_reason,shipment_mode,incoterms,port_of_origin,port_of_destination,priority_level,discount_percent,tax_amount,insurance_amount,tracking_number,carrier_name,notes,payment_terms,is_delayed,is_anomaly
PO-141609,2024-04-13,2024-04-13,CUS-0135,SUP-0097,PLA,Plastic,DE,Germany,2619,1325.9499,3472662.76,EUR,0.893937,2024-05-05,2024-05-06,22,1,delivered,Paid,passed,0,,Multimodal,FOB,DE-PORT-4,DEST-06,low,2.49,173762.03,49056.09,TRK-10041609,DHL,,Net 60,false,false
PO-141610,2024-09-22,2024-09-22,CUS-0176,SUP-0040,REE,Rare Earth,IN,India,13275,67707.691,898819597.38,INR,80.768641,2024-11-10,2024-11-10,49,0,delivered,Pending,passed,0,,Rail,EXW,IN-PORT-2,DEST-09,low,3.6,43618944.97,10052458.72,TRK-10041610,DHL,,Net 45,false,false
PO-141611,2024-02-10,2024-02-10,CUS-0225,SUP-0180,PLA,Plastic,PL,Poland,2136,1046.9566,2236299.31,PLN,3.821695,2024-02-29,2024-02-27,19,0,delivered,Paid,failed,0,,Air,DDP,PL-PORT-1,DEST-04,normal,6.96,56634.7,44201.98,TRK-10041611,Kuehne+Nagel,,Net 45,false,false
PO-141612,2024-06-21,2024-06-21,CUS-0291,SUP-0111,SEM,Semiconductors,JP,Japan,1173,9.9563,11678.74,JPY,142.798537,2024-07-05,2024-07-05,14,0,delivered,Paid,passed,0,,Sea,EXW,JP-PORT-1,DEST-04,normal,2.59,898.84,75.52,TRK-10041612,DB Schenker,,Net 30,false,false
PO-141613,2024-01-28,2024-01-28,CUS-0099,SUP-0205,COP,Copper,CA,Canada,8478,8853.5364,75060281.81,CAD,1.298571,2024-03-12,2024-03-10,44,0,delivered,Paid,passed,0,,Sea,FCA,CA-PORT-4,DEST-11,normal,10.76,8795257.81,1139607.61,TRK-10041613,Maersk,,Net 30,false,false
PO-141614,2024-03-25,2024-03-25,CUS-0148,SUP-0189,PLA,Plastic,TR,Turkey,4300,1019.581,4384198.14,TRY,26.097773,2024-05-16,2024-05-15,52,0,delivered,Paid,passed,0,,Sea,EXW,TR-PORT-4,DEST-01,normal,4.68,130127.05,48548.25,TRK-10041614,DB Schenker,,Net 45,false,false
PO-141615,2024-01-26,2024-01-26,CUS-0183,SUP-0169,CTN,Cotton,MX,Mexico,25042,1454.1794,36415559.43,MXN,16.630269,2024-01-29,2024-01-26,3,0,delivered,Pending,passed,0,,Air,FOB,MX-PORT-1,DEST-12,high,0.57,933917.14,251277.1,TRK-10041615,Kuehne+Nagel,,Net 90,false,false
PO-141616,2024-09-17,2024-09-17,CUS-0125,SUP-0153,CTN,Cotton,BR,Brazil,8124,1587.3793,12895869.38,BRL,4.812634,2024-11-14,2024-11-17,58,3,returned,Paid,passed,1316,quality defect,Air,FOB,BR-PORT-1,DEST-08,normal,9.94,1902945.37,163795.6,TRK-10041616,DHL,,Net 30,false,false
PO-141617,2024-09-24,2024-09-24,CUS-0181,SUP-0199,SLC,Silicon,AU,Australia,6804,3619.0309,24623885.99,AUD,1.472571,2024-11-04,2024-11-07,41,3,delivered,Paid,passed,0,,Sea,DDP,AU-PORT-2,DEST-11,high,0.43,2110279.28,355402.74,TRK-10041617,DHL,,Net 90,false,false
PO-141618,2024-02-09,2024-02-09,CUS-0008,SUP-0103,NIC,Nickel,DE,Germany,9177,26734.0337,245338227.66,EUR,0.896607,2024-02-17,2024-02-16,8,0,delivered,Overdue,passed,0,,Air,FOB,DE-PORT-3,DEST-07,normal,0.08,9208573.23,1766538.76,TRK-10041618,Maersk,,Net 60,false,false
PO-141619,2024-04-18,2024-04-18,CUS-0215,SUP-0086,STL,Steel,US,United States,19374,648.506,12564156.07,USD,0.968467,2024-06-11,2024-06-25,54,14,delayed,Paid,passed,0,,Air,EXW,US-PORT-2,DEST-11,normal,1.8,1534581.36,238850.36,TRK-10041619,DB Schenker,,Net 30,true,false
PO-141620,2024-01-14,2024-01-14,CUS-0197,SUP-0002,STL,Steel,CN,China,19701,444.6507,8760063.95,CNY,6.854837,2024-01-25,2024-01-28,11,3,delivered,Pending,passed,0,,Sea,CIF,CN-PORT-1,DEST-06,normal,10.91,410308.37,138175.69,TRK-10041620,FedEx,,Net 30,false,false
PO-141621,2024-05-27,2024-05-27,CUS-0250,SUP-0088,PLA,Plastic,US,United States,23307,1443.7765,33650098.42,USD,0.976313,2024-07-28,2024-07-26,62,0,delivered,Paid,passed,0,,Sea,DDP,US-PORT-3,DEST-03,normal,8.13,2719779.28,602531.67,TRK-10041621,FedEx,,Net 30,false,false
PO-141622,2024-07-28,2024-07-28,CUS-0133,SUP-0140,CTN,Cotton,KR,South Korea,12745,1758.907,22417269.93,KRW,1300.790009,2024-08-15,2024-08-18,18,3,delivered,Paid,passed,0,,Sea,DAP,KR-PORT-2,DEST-03,normal,8.37,2199930.6,266092.74,TRK-10041622,DHL,,Net 30,false,false
PO-141623,2024-04-22,2024-04-22,CUS-0253,SUP-0086,STL,Steel,US,United States,6024,646.7003,3895722.52,USD,0.961197,2024-06-23,2024-06-22,62,0,delivered,Disputed,passed,0,,Sea,FCA,US-PORT-1,DEST-11,normal,8.38,600922.95,49210.4,TRK-10041623,FedEx,,Net 30,false,false
PO-141624,2024-04-08,2024-04-08,CUS-0200,SUP-0154,CTN,Cotton,BR,Brazil,12320,1318.0041,16237810.19,BRL,4.804188,2024-06-15,2024-06-15,68,0,delivered,Paid,passed,0,,Sea,FOB,BR-PORT-3,DEST-09,normal,3.49,1640246.86,184579.85,TRK-10041624,DHL,,Net 45,false,false
PO-141625,2024-09-08,2024-09-08,CUS-0061,SUP-0047,PLA,Plastic,IN,India,25647,1098.7362,28179287.89,INR,81.1548,2024-10-25,2024-10-28,47,3,delivered,Pending,passed,0,,Sea,DAP,IN-PORT-3,DEST-11,normal,10.22,4791854.53,500004.7,TRK-10041625,DHL,,Net 90,false,false
PO-141626,2024-08-22,2024-08-22,CUS-0258,SUP-0200,CTN,Cotton,AU,Australia,15654,1994.7727,31226172.03,AUD,1.485727,2024-10-15,2024-10-12,54,0,delivered,Paid,passed,0,,Rail,DAP,AU-PORT-3,DEST-10,normal,2.95,1629332.49,130391.4,TRK-10041626,DB Schenker,,Net 90,false,false
PO-141627,2024-08-18,2024-08-18,CUS-0304,SUP-0040,REE,Rare Earth,IN,India,6806,74690.6164,508344334.96,INR,79.822535,2024-10-01,2024-09-29,44,0,delivered,Paid,passed,0,,Rail,FCA,IN-PORT-2,DEST-10,normal,0.41,33522970.62,8075461.89,TRK-10041627,DHL,,Net 45,false,false
PO-141628,2024-01-03,2024-01-03,CUS-0318,SUP-0058,STL,Steel,IN,India,27487,406.2294,11166027.24,INR,80.168457,2024-01-31,2024-01-28,28,0,delivered,Paid,passed,0,,Air,FCA,IN-PORT-3,DEST-10,normal,3.53,1617908.79,36662.92,TRK-10041628,Kuehne+Nagel,,Net 45,false,false
PO-141629,2024-08-21,2024-08-21,CUS-0083,SUP-0114,REE,Rare Earth,JP,Japan,19737,162328.5361,3203878317.59,JPY,144.101773,2024-09-19,2024-09-19,29,0,delivered,Paid,passed,0,,Sea,DAP,JP-PORT-4,DEST-08,normal,2.76,436229793.15,27982580.17,TRK-10041629,Maersk,,Net 90,false,false
PO-141630,2024-02-28,2024-02-28,CUS-0210,SUP-0032,CTN,Cotton,CN,China,7451,1397.364,10411759.35,CNY,6.932432,2024-04-27,2024-04-26,59,0,delivered,Paid,passed,0,,Sea,FOB,CN-PORT-1,DEST-01,low,11.94,489441.11,193474.43,TRK-10041630,Maersk,,Net 90,false,false
PO-141631,2024-06-15,2024-06-15,CUS-0190,SUP-0043,SEM,Semiconductors,IN,India,956,8.6449,8264.57,INR,81.025657,2024-06-25,2024-06-24,10,0,returned,Paid,passed,86,damage in transit,Road,DAP,IN-PORT-2,DEST-12,high,10.94,579.9,130.85,TRK-10041631,FedEx,,Net 60,false,false
PO-141632,2024-11-08,2024-11-08,CUS-0067,SUP-0007,LIT,Lithium,CN,China,3076,30859.1372,94922706.13,CNY,6.912329,2025-01-03,2025-01-06,56,3,in_transit,Disputed,passed,0,,Sea,DAP,CN-PORT-3,DEST-01,normal,0.76,10812868.79,1467279.58,TRK-10041632,DB Schenker,,Net 60,false,false
PO-141633,2024-04-03,2024-04-03,CUS-0135,SUP-0173,LIT,Lithium,TH,Thailand,11064,49053.878,542732106.54,THB,34.069607,2024-05-24,2024-05-26,51,2,delivered,Overdue,passed,0,,Rail,DAP,TH-PORT-3,DEST-07,low,10.12,80204243.04,1318460.79,TRK-10041633,DHL,,Net 60,false,false
PO-141634,2024-05-20,2024-05-20,CUS-0035,SUP-0140,CTN,Cotton,KR,South Korea,4589,1789.2808,8211009.44,KRW,1283.198353,2024-05-28,2024-05-27,8,0,delivered,Pending,passed,0,,Sea,DDP,KR-PORT-2,DEST-11,low,8.81,845357.34,76012.71,TRK-10041634,DHL,,Net 30,false,true
PO-141635,2024-10-04,2024-10-04,CUS-0215,SUP-0125,PAP,Paper,VN,Vietnam,27320,591.7631,16166966.82,VND,23850.361368,2024-10-22,2024-10-23,18,1,delivered,Paid,passed,0,,Sea,CIF,VN-PORT-1,DEST-06,normal,1.13,873750.04,224272.71,TRK-10041635,DB Schenker,,Net 45,false,false
PO-141636,2024-05-14,2024-05-14,CUS-0215,SUP-0168,NIC,Nickel,MX,Mexico,1291,21105.6239,27247360.44,MXN,16.756488,2024-06-13,2024-06-14,30,1,delivered,Paid,passed,0,,Rail,FOB,MX-PORT-3,DEST-03,high,4.45,2824986.73,541929.07,TRK-10041636,DB Schenker,,Net 60,false,false
PO-141637,2024-05-23,2024-05-23,CUS-0203,SUP-0192,PLA,Plastic,TR,Turkey,22053,998.9242,22029275.71,TRY,26.117794,2024-07-20,2024-07-23,58,3,delivered,Paid,passed,0,,Sea,FOB,TR-PORT-1,DEST-11,normal,11.69,469919.22,136584.56,TRK-10041637,Maersk,,Net 45,false,false
PO-141638,2024-10-25,2024-10-25,CUS-0243,SUP-0008,CEM,Cement,CN,China,18405,122.3733,2252280.95,CNY,6.810605,2024-11-19,2024-11-20,25,1,in_transit,Pending,passed,0,,Road,DAP,CN-PORT-4,DEST-04,normal,2.64,351725.83,5793.52,TRK-10041638,Kuehne+Nagel,,Net 30,false,false
PO-141639,2024-12-03,2024-12-03,CUS-0188,SUP-0189,PLA,Plastic,TR,Turkey,4620,1032.1263,4768423.73,TRY,26.318056,2025-01-22,2025-01-21,50,0,pending,Paid,passed,0,,Sea,DAP,TR-PORT-4,DEST-06,normal,4.13,246929.54,29662.72,,Kuehne+Nagel,,Net 45,false,false
PO-141640,2024-10-23,2024-10-23,CUS-0263,SUP-0199,SLC,Silicon,AU,Australia,16668,3365.097,56089436.85,AUD,1.461277,2024-11-18,2024-11-16,26,0,in_transit,Pending,passed,0,,Sea,EXW,AU-PORT-1,DEST-02,normal,11.56,10059209.15,696357.92,TRK-10041640,FedEx,,Net 90,false,false
PO-141641,2024-02-21,2024-02-21,CUS-0025,SUP-0193,SLC,Silicon,ZA,South Africa,3079,2269.4054,6987499.36,ZAR,18.020394,2024-04-01,2024-03-29,40,0,delivered,Paid,failed,0,,Sea,DAP,ZA-PORT-2,DEST-12,normal,3.08,277107.45,110031.83,TRK-10041641,DHL,,Net 30,false,false
PO-141642,2024-12-17,2024-12-17,CUS-0083,SUP-0173,CTN,Cotton,TH,Thailand,12003,1361.0781,16337020.67,THB,34.737676,2025-02-12,2025-02-14,57,2,pending,Paid,passed,0,,Sea,DAP,TH-PORT-3,DEST-11,high,11.71,1702861.55,145821.44,,DHL,,Net 60,false,false
PO-141643,2024-02-25,2024-02-25,CUS-0287,SUP-0061,CTN,Cotton,IN,India,10061,1351.8843,13601307.49,INR,81.015177,2024-04-15,2024-04-13,50,0,returned,Paid,passed,1957,damage in transit,Sea,DDP,IN-PORT-2,DEST-06,low,1.95,604767.24,188892.98,TRK-10041643,Maersk,,Net 90,false,false
PO-141644,2024-06-06,2024-06-06,CUS-0176,SUP-0105,ALM,Aluminum,DE,Germany,31036,2595.0272,80539262.67,EUR,0.878785,2024-06-29,2024-07-01,23,2,delivered,Paid,failed,0,,Sea,EXW,DE-PORT-2,DEST-02,normal,11.69,7952915.06,673165.17,TRK-10041644,Maersk,,Net 60,false,false
PO-141645,2024-01-19,2024-01-19,CUS-0014,SUP-0053,STL,Steel,IN,India,4815,436.7253,2102832.24,INR,79.69703,2024-03-19,2024-03-22,60,3,delivered,Paid,failed,0,,Sea,DDP,IN-PORT-4,DEST-10,normal,0.28,43530.97,16771.4,TRK-10041645,Kuehne+Nagel,,Net 45,false,false
PO-141646,2024-04-25,2024-04-25,CUS-0226,SUP-0143,RBR,Rubber,KR,South Korea,6511,1779.2569,11584741.6,KRW,1271.610041,2024-05-10,2024-05-13,15,3,delivered,Paid,passed,0,,Road,CIF,KR-PORT-3,DEST-03,normal,7.7,1098203.02,138981.75,TRK-10041646,DB Schenker,,Net 45,false,false
PO-141647,2024-03-03,2024-03-03,CUS-0142,SUP-0175,RBR,Rubber,TH,Thailand,12856,1335.56,17169959.94,THB,34.744984,2024-03-06,2024-03-09,3,3,delivered,Paid,passed,0,,Air,FCA,TH-PORT-1,DEST-07,high,9.47,1418440.31,194474.71,TRK-10041647,DHL,,Net 45,false,false
PO-141648,2024-09-04,2024-09-04,CUS-0108,SUP-0039,SEM,Semiconductors,IN,India,3843,9.5024,36517.75,INR,79.327101,2024-11-08,2024-11-06,65,0,delivered,Paid,passed,0,,Sea,CIF,IN-PORT-1,DEST-02,normal,6.94,6262.44,622.69,TRK-10041648,Kuehne+Nagel,,Net 60,false,false
PO-141649,2024-02-04,2024-02-04,CUS-0028,SUP-0091,CTN,Cotton,DE,Germany,12982,1957.4246,25411286.16,EUR,0.87772,2024-02-21,2024-02-21,17,0,delivered,Paid,passed,0,,Air,DDP,DE-PORT-4,DEST-07,high,5.87,2292618.84,207013.57,TRK-10041649,DB Schenker,,Net 90,false,false
PO-141650,2024-05-31,2024-05-31,CUS-0105,SUP-0073,REE,Rare Earth,US,United States,5449,138483.5231,754596717.58,USD,0.97608,2024-07-06,2024-07-04,36,0,delivered,Paid,passed,0,,Sea,DDP,US-PORT-3,DEST-07,normal,2.73,62873736.86,1813916.34,TRK-10041650,DB Schenker,,Net 90,false,false
PO-141651,2024-05-03,2024-05-03,CUS-0035,SUP-0047,NIC,Nickel,IN,India,2694,24560.3319,66165534.07,INR,79.775913,2024-06-17,2024-06-19,45,2,delivered,Paid,passed,0,,Rail,FOB,IN-PORT-1,DEST-05,normal,6.33,10165241.77,1015627.03,TRK-10041651,Kuehne+Nagel,,Net 90,false,false
PO-141652,2024-11-26,2024-11-26,CUS-0202,SUP-0118,COP,Copper,JP,Japan,4446,8375.6551,37238162.51,JPY,145.810489,2024-11-29,2024-12-01,3,2,pending,Paid,passed,0,,Road,EXW,JP-PORT-4,DEST-12,normal,6.17,411368.34,227134.36,,DB Schenker,,Net 45,false,false
PO-141653,2024-11-05,2024-11-05,CUS-0205,SUP-0184,PLA,Plastic,PL,Poland,4654,1179.2757,5488349.29,PLN,3.886717,2024-11-16,2024-11-18,11,2,in_transit,Paid,passed,0,,Sea,DAP,PL-PORT-1,DEST-05,low,3.56,667738.1,72430.27,TRK-10041653,Maersk,,Net 30,false,false
PO-141654,2024-11-14,2024-11-14,CUS-0196,SUP-0125,LIT,Lithium,VN,Vietnam,12358,47392.3825,585675063.51,VND,23990.381889,2024-12-05,2024-12-02,21,0,in_transit,Paid,passed,0,,Rail,FCA,VN-PORT-4,DEST-01,normal,8.59,26728688.5,6273199.12,TRK-10041654,Kuehne+Nagel,,Net 45,false,false
PO-141655,2024-06-01,2024-06-01,CUS-0002,SUP-0168,STL,Steel,MX,Mexico,5407,481.3837,2602841.75,MXN,16.71642,2024-07-04,2024-07-01,33,0,delivered,Pending,passed,0,,Sea,DAP,MX-PORT-2,DEST-11,normal,11.02,214517.24,12625.05,TRK-10041655,Maersk,,Net 60,false,false
PO-141656,2024-10-08,2024-10-08,CUS-0036,SUP-0013,COP,Copper,CN,China,2938,6805.9113,19995767.26,CNY,6.80034,2024-11-05,,28,0,cancelled,Paid,passed,0,,Sea,CIF,CN-PORT-2,DEST-10,high,2.57,614529.12,375483.6,,DB Schenker,,Net 60,false,false
PO-141657,2024-10-04,2024-10-04,CUS-0003,SUP-0124,ALM,Aluminum,VN,Vietnam,20902,2099.4171,43882015.95,VND,23991.432555,2024-12-01,2024-11-29,58,0,delivered,Paid,passed,0,,Sea,EXW,VN-PORT-2,DEST-07,normal,2.6,5038905.45,734137.8,TRK-10041657,DHL,,Net 45,false,false
PO-141658,2024-10-20,2024-10-20,CUS-0307,SUP-0060,STL,Steel,IN,India,3930,453.439,1782015.1,INR,80.919724,2024-11-20,2024-11-19,31,0,pending,Paid,passed,0,,Sea,FCA,IN-PORT-1,DEST-08,normal,11.32,196352.49,15230.85,,Maersk,,Net 60,false,false
PO-141659,2024-10-21,2024-10-21,CUS-0088,SUP-0148,PLA,Plastic,KR,South Korea,1565,1299.3375,2033463.13,KRW,1301.754145,2024-11-15,2024-11-21,25,6,in_transit,Pending,passed,0,,Multimodal,DDP,KR-PORT-3,DEST-07,normal,7.81,338738.92,37381.8,TRK-10041659,DHL,,Net 60,true,false
PO-141660,2024-07-08,2024-07-08,CUS-0202,SUP-0097,PLA,Plastic,DE,Germany,276,1356.0851,374279.48,EUR,0.889967,2024-07-24,2024-08-11,16,18,delayed,Paid,passed,0,,Sea,FOB,DE-PORT-4,DEST-04,normal,10.39,40245.38,5854.54,TRK-10041660,Kuehne+Nagel,,Net 60,true,false
PO-141661,2024-08-18,2024-08-18,CUS-0115,SUP-0159,LIT,Lithium,BR,Brazil,5714,45361.0446,259193008.82,BRL,4.862727,2024-10-22,2024-10-25,65,3,delivered,Paid,passed,0,,Sea,DAP,BR-PORT-4,DEST-06,high,4.22,9366093.44,697841.46,TRK-10041661,Maersk,,Net 45,false,true
PO-141662,2024-09-18,2024-09-18,CUS-0268,SUP-0154,PAP,Paper,BR,Brazil,9784,644.5417,6306196.23,BRL,4.833162,2024-11-19,2024-11-19,62,0,delivered,Paid,passed,0,,Sea,CIF,BR-PORT-2,DEST-02,low,5.15,499429.32,44796.82,TRK-10041662,Kuehne+Nagel,,Net 45,false,false
PO-141663,2024-12-05,2024-12-05,CUS-0020,SUP-0149,PLA,Plastic,KR,South Korea,19316,1350.1357,26079221.23,KRW,1298.642754,2024-12-17,2024-12-17,12,0,pending,Paid,passed,0,,Sea,DDP,KR-PORT-2,DEST-02,normal,9.42,1501006.11,75590.52,,DB Schenker,,Net 30,false,false
PO-141664,2024-01-04,2024-01-04,CUS-0028,SUP-0157,LIT,Lithium,BR,Brazil,26885,45621.0502,1226521935.54,BRL,4.726724,2024-01-24,2024-01-24,20,0,delivered,Pending,passed,0,,Rail,FCA,BR-PORT-4,DEST-05,normal,0.7,95083001.48,13295961.6,TRK-10041664,Kuehne+Nagel,,Net 45,false,false
PO-141665,2024-12-06,2024-12-06,CUS-0049,SUP-0134,GLS,Glass,VN,Vietnam,5210,755.8338,3937894.0,VND,24130.030061,2025-01-23,2025-01-21,48,0,pending,Paid,passed,0,,Sea,DDP,VN-PORT-1,DEST-11,low,3.88,58845.51,41077.15,,DB Schenker,,Net 90,false,false
PO-141666,2024-09-07,2024-09-07,CUS-0259,SUP-0164,COP,Copper,MX,Mexico,21513,7074.1706,152186633.04,MXN,16.598427,2024-09-25,2024-09-26,18,1,delivered,Refunded,passed,0,,Sea,FOB,MX-PORT-4,DEST-06,normal,4.97,13198433.67,2379744.14,TRK-10041666,DB Schenker,,Net 90,false,false
PO-141667,2024-03-18,2024-03-18,CUS-0087,SUP-0111,LIT,Lithium,JP,Japan,12519,68741.2825,860572115.61,JPY,142.651027,2024-04-03,2024-04-01,16,0,delivered,Paid,passed,0,,Rail,DAP,JP-PORT-2,DEST-02,normal,2.78,32772399.56,13425300.59,TRK-10041667,Maersk,,Net 30,false,false
PO-141668,2024-01-07,2024-01-07,CUS-0301,SUP-0010,CTN,Cotton,CN,China,2042,1397.2044,2853091.39,CNY,6.891562,2024-01-26,2024-01-25,19,0,delivered,Paid,passed,0,,Sea,FCA,CN-PORT-1,DEST-04,normal,10.32,278940.05,22538.72,TRK-10041668,Kuehne+Nagel,,Net 90,false,false
PO-141669,2024-04-01,2024-04-01,CUS-0120,SUP-0176,SLC,Silicon,TH,Thailand,3052,2430.8598,7418983.98,THB,34.093279,2024-04-24,2024-04-25,23,1,delivered,Paid,passed,0,,Sea,CIF,TH-PORT-3,DEST-01,low,10.71,1162524.72,81836.34,TRK-10041669,Kuehne+Nagel,,Net 45,false,false
PO-141670,2024-03-27,2024-03-27,CUS-0213,SUP-0042,STL,Steel,IN,India,5467,440.1256,2406166.6,INR,79.142726,2024-04-10,2024-04-12,14,2,delivered,Paid,passed,0,,Sea,FOB,IN-PORT-4,DEST-07,high,11.73,352503.21,18449.04,TRK-10041670,Kuehne+Nagel,,Net 45,false,false
PO-141671,2024-11-30,2024-11-30,CUS-0175,SUP-0115,STL,Steel,JP,Japan,8782,549.3662,4824533.56,JPY,145.736273,2024-12-19,2024-12-22,19,3,in_transit,Paid,passed,0,,Sea,FOB,JP-PORT-3,DEST-03,low,6.06,451859.17,18967.15,TRK-10041671,DHL,,Net 30,false,false
PO-141672,2024-07-23,2024-07-23,CUS-0268,SUP-0041,PLA,Plastic,IN,India,23598,950.7052,22434740.17,INR,80.458858,2024-09-21,2024-09-19,60,0,delivered,Paid,failed,0,,Air,DAP,IN-PORT-4,DEST-07,low,5.62,2799191.94,262806.35,TRK-10041672,Maersk,,Net 45,false,false
PO-141673,2024-04-15,2024-04-15,CUS-0036,SUP-0165,ALM,Aluminum,MX,Mexico,24151,1955.1713,47219342.96,MXN,16.728298,2024-04-26,2024-04-26,11,0,delivered,Paid,passed,0,,Sea,EXW,MX-PORT-4,DEST-02,high,4.64,7784429.18,366433.49,TRK-10041673,DB Schenker,,Net 60,false,false
PO-141674,2024-06-18,2024-06-18,CUS-0066,SUP-0070,STL,Steel,US,United States,10282,630.2338,6480063.78,USD,0.969592,2024-08-18,2024-08-16,61,0,delivered,Paid,passed,0,,Sea,CIF,US-PORT-2,DEST-02,normal,8.24,808887.93,110298.39,TRK-10041674,DHL,,Net 30,false,false
PO-141675,2024-12-22,2024-12-22,CUS-0103,SUP-0133,STL,Steel,VN,Vietnam,21700,456.9961,9916815.53,VND,23672.966599,2025-02-12,2025-02-24,52,12,pending,Pending,passed,0,,Sea,DAP,VN-PORT-3,DEST-10,normal,4.65,529230.71,77636.0,,FedEx,,Net 90,true,false
PO-141676,2024-06-03,2024-06-03,CUS-0306,SUP-0024,STL,Steel,CN,China,1633,486.4275,794336.17,CNY,6.893443,2024-07-26,2024-07-23,53,0,delivered,Pending,passed,0,,Sea,FCA,CN-PORT-4,DEST-02,normal,4.13,8004.03,4792.33,TRK-10041676,Maersk,,Net 45,false,false
PO-141677,2024-06-18,2024-06-18,CUS-0153,SUP-0074,PAP,Paper,US,United States,18444,815.3553,15038412.77,USD,0.97023,2024-07-24,2024-07-24,36,0,delivered,Overdue,passed,0,,Rail,CIF,US-PORT-3,DEST-11,normal,5.18,1479221.89,213151.61,TRK-10041677,FedEx,,Net 90,false,false
PO-141678,2024-01-14,2024-01-14,CUS-0013,SUP-0132,LIT,Lithium,VN,Vietnam,10429,42940.3985,447825416.18,VND,23600.893697,2024-01-25,2024-01-27,11,2,delivered,Paid,passed,0,,Sea,DAP,VN-PORT-1,DEST-04,high,1.24,47536618.31,5177982.01,TRK-10041678,FedEx,,Net 90,false,false
PO-141679,2024-07-03,2024-07-03,CUS-0298,SUP-0042,STL,Steel,IN,India,4657,428.7079,1996492.79,INR,79.177577,2024-07-13,2024-07-15,10,2,delivered,Paid,passed,0,,Sea,FOB,IN-PORT-3,DEST-12,normal,4.19,314023.92,38939.23,TRK-10041679,FedEx,,Net 45,false,false
PO-141680,2024-03-03,2024-03-03,CUS-0320,SUP-0112,SLC,Silicon,JP,Japan,20362,3470.0315,70656781.87,JPY,144.26894,2024-04-05,2024-04-07,33,2,delivered,Paid,passed,0,,Sea,FOB,JP-PORT-3,DEST-10,high,9.84,4129315.6,613624.16,TRK-10041680,Kuehne+Nagel,,Net 60,false,false
PO-141681,2024-02-28,2024-02-28,CUS-0222,SUP-0183,COP,Copper,PL,Poland,19843,7804.1283,154857317.88,PLN,3.817129,2024-04-29,2024-05-01,61,2,delivered,Paid,passed,0,,Sea,CIF,PL-PORT-1,DEST-05,high,5.67,15346444.47,891462.33,TRK-10041681,Maersk,,Net 90,false,false
PO-141682,2024-06-16,2024-06-16,CUS-0114,SUP-0127,CTN,Cotton,VN,Vietnam,1133,1553.2072,1759783.75,VND,23391.179752,2024-07-03,2024-07-02,17,0,delivered,Paid,passed,0,,Sea,EXW,VN-PORT-2,DEST-04,normal,8.01,82695.73,21835.94,TRK-10041682,FedEx,,Net 60,false,false
PO-141683,2024-10-13,2024-10-13,CUS-0132,SUP-0196,GLS,Glass,ZA,South Africa,18147,851.3176,15448860.86,ZAR,18.1876,2024-11-22,2024-11-20,40,0,delivered,Paid,passed,0,,Sea,CIF,ZA-PORT-4,DEST-12,low,7.44,2569725.43,306665.14,TRK-10041683,Kuehne+Nagel,,Net 60,false,false
PO-141684,2024-12-22,2024-12-22,CUS-0092,SUP-0076,CTN,Cotton,US,United States,17918,2006.9282,35960139.71,USD,0.970822,2025-01-16,2025-01-13,25,0,pending,Paid,passed,0,,Sea,DAP,US-PORT-2,DEST-02,normal,4.32,3980269.15,315569.88,,DHL,,Net 30,false,false
PO-141685,2024-10-28,2024-10-28,CUS-0309,SUP-0111,LIT,Lithium,JP,Japan,12753,73991.9392,943619200.34,JPY,143.157199,2024-11-06,2024-11-05,9,0,in_transit,Paid,passed,0,,Sea,FOB,JP-PORT-2,DEST-04,normal,4.06,104782100.63,8111178.09,TRK-10041685,DHL,,Net 30,false,false
PO-141686,2024-10-23,2024-10-23,CUS-0049,SUP-0139,COP,Copper,KR,South Korea,30986,8721.5319,270245386.89,KRW,1273.030956,2024-12-25,2024-12-24,63,0,pending,Paid,passed,0,,Air,DAP,KR-PORT-2,DEST-01,normal,7.5,22938428.12,1831724.94,,DHL,,Net 90,false,false
PO-141687,2024-09-16,2024-09-16,CUS-0165,SUP-0040,REE,Rare Earth,IN,India,15172,95455.185,1448246067.57,INR,78.784052,2024-11-07,2024-11-07,52,0,delivered,Paid,passed,0,,Sea,DAP,IN-PORT-4,DEST-05,normal,3.56,245951807.92,24321137.62,TRK-10041687,FedEx,,Net 45,false,false
PO-141688,2024-07-05,2024-07-05,CUS-0128,SUP-0063,STL,Steel,IN,India,13928,408.5694,5690554.19,INR,78.646342,2024-07-08,2024-07-09,3,1,delivered,Paid,passed,0,,Multimodal,FOB,IN-PORT-4,DEST-06,low,3.92,422450.28,62211.76,TRK-10041688,DHL,,Net 45,false,false
PO-141689,2024-08-16,2024-08-16,CUS-0066,SUP-0138,CTN,Cotton,VN,Vietnam,20606,1247.0453,25696615.33,VND,23512.383501,2024-09-12,2024-09-12,27,0,delivered,Paid,passed,0,,Air,FCA,VN-PORT-3,DEST-10,low,6.59,1352056.56,181393.27,TRK-10041689,DB Schenker,,Net 60,false,false
