date,entity_type,entity_id,revenue_usd,cost_usd,gross_margin,operating_expenses,ebitda,net_profit,cash_flow,accounts_receivable,accounts_payable,inventory_value,working_capital,roi_percent
2023-02,customer,CUS-0145,1571039.8,1254265.96,20.163,154428.7,162345.14,124654.54,249065.28,332631.33,118533.37,384895.51,315713.12,16.559
2023-02,customer,CUS-0146,3043944.12,1777478.71,41.606,422200.33,844265.08,752106.28,259230.16,202708.99,165792.21,360104.1,359120.24,27.969
2023-02,customer,CUS-0147,4694204.85,2848113.82,39.327,527271.49,1318819.54,1123666.55,1034751.89,939655.39,537563.32,618240.28,1181299.34,16.255
2023-02,customer,CUS-0148,5725384.34,3979079.85,30.501,441887.75,1304416.74,1125890.68,-883010.65,993928.13,499448.47,404699.85,1367436.86,10.376
2023-02,customer,CUS-0149,3900805.76,2666312.65,31.647,284089.23,950403.87,708901.67,-746912.36,690880.63,279142.11,493839.93,1028074.14,11.534
2023-02,customer,CUS-0150,5467236.82,3069136.83,43.863,698946.92,1699153.07,1534065.51,104711.76,623957.09,588621.73,686822.72,1594876.45,12.117
2023-02,customer,CUS-0151,3578038.33,2026506.47,43.363,395665.94,1155865.92,973585.16,815076.89,238672.02,204508.86,443908.23,439579.31,31.364
2023-02,customer,CUS-0152,4262429.42,2518508.2,40.914,460327.74,1283593.48,1168563.7,-393647.11,864400.69,252873.49,361669.85,996582.85,4.738
2023-02,customer,CUS-0153,1885057.07,1295387.61,31.281,188294.24,401375.22,276164.38,-326320.96,262933.2,148120.28,413500.7,462224.23,11.692
2023-02,customer,CUS-0154,6107385.25,3826312.57,37.349,957404.79,1323667.88,1084704.41,214979.58,1408257.6,751550.04,914721.18,541565.19,6.689
2023-02,customer,CUS-0155,5281067.89,4144809.54,21.516,529511.05,606747.3,341097.16,-432533.08,816921.56,267035.16,1308519.17,706040.93,26.967
2023-02,customer,CUS-0156,4327243.01,2828021.33,34.646,751344.24,747877.45,602453.13,-129727.58,264829.69,351031.05,523757.87,951871.98,7.156
2023-02,customer,CUS-0157,3325854.1,2121338.49,36.217,483900.69,720614.92,529590.1,-529457.8,349019.03,123113.91,320271.93,637479.08,31.287
2023-02,customer,CUS-0158,2756529.82,1866308.84,32.295,383581.28,506639.69,366857.18,-334327.04,589913.37,336440.83,175779.09,457593.71,11.278
2023-02,customer,CUS-0159,3119564.25,2285189.38,26.747,510210.23,324164.64,258028.73,543866.87,259746.21,332747.15,522769.81,211815.17,22.318
2023-02,customer,CUS-0160,4370288.36,3304409.74,24.389,307891.21,757987.42,629208.64,1035076.18,1052907.61,523831.27,338589.04,703187.56,4.077
2023-02,customer,CUS-0161,6090732.68,4830911.16,20.684,794610.79,465210.73,129872.78,-584016.93,393001.78,499636.62,599224.14,629556.13,8.858
2023-02,customer,CUS-0162,2851412.32,1976317.17,30.69,434743.7,440351.45,299717.08,144617.17,386406.39,372870.82,508437.15,669699.25,22.378
2023-02,customer,CUS-0163,4649888.66,2655254.77,42.896,716797.02,1277836.87,996223.85,842565.14,364469.62,466433.61,825735.02,342459.84,9.154
2023-02,customer,CUS-0164,6141626.69,3813534.22,37.907,658072.49,1670019.98,1270842.13,-354396.35,1002156.03,669808.67,1220561.38,771829.92,17.626
2023-02,customer,CUS-0165,5561980.06,4738884.27,14.799,790618.68,32477.12,-188931.69,-1007356.16,1351300.55,631765.12,1045255.13,1115361.78,20.517
2023-02,customer,CUS-0166,3531676.1,2723184.21,22.893,431694.55,376797.34,152483.15,897190.2,185318.83,394165.53,807348.4,853820.14,28.063
2023-02,customer,CUS-0167,5492549.24,3596861.33,34.514,554272.5,1341415.41,1160249.47,-697143.84,1094908.83,384447.82,899872.79,313602.18,12.479
2023-02,customer,CUS-0168,1407907.9,1030696.41,26.792,177027.26,200184.23,170135.18,347157.81,232800.07,100396.49,243546.42,395447.76,25.174
2023-02,customer,CUS-0169,6091765.23,4646613.68,23.723,914317.43,530834.12,190219.36,1131215.8,484534.78,525989.83,1091768.96,1267122.26,15.453
2023-02,customer,CUS-0170,4200310.3,2985471.17,28.923,302824.05,912015.07,687132.88,980141.76,799419.06,575719.01,885791.51,1173960.28,10.22
2023-02,customer,CUS-0171,5875270.61,4764816.79,18.9,984320.1,126133.72,-283633.06,-223890.32,820629.45,324832.2,1597579.3,838910.1,5.329
2023-02,customer,CUS-0172,531161.77,449492.91,15.376,39933.96,41734.9,21100.83,-3249.95,87257.75,77241.07,80363.96,91998.22,6.218
2023-02,customer,CUS-0173,4437848.82,3703979.52,16.537,340122.49,393746.81,221062.93,389165.86,1092388.66,611113.98,1292889.59,335061.94,31.574
2023-02,customer,CUS-0174,3543940.02,2468973.45,30.333,184506.04,890460.54,639253.63,791780.36,846546.09,407621.21,975733.13,865468.65,6.127
2023-02,customer,CUS-0175,571111.04,467084.24,18.215,38350.8,65676.01,53777.9,86192.49,59330.46,30237.91,151832.08,128175.02,11.347
2023-02,customer,CUS-0176,5565194.61,4698128.56,15.58,615133.42,251932.64,-140389.48,668803.47,1212446.27,840639.75,1277740.74,1507861.08,4.949
2023-02,customer,CUS-0177,4413334.98,2758545.0,37.495,445820.55,1208969.42,873292.93,-178301.04,1014617.97,331365.73,492837.88,814555.96,10.093
2023-02,customer,CUS-0178,5700973.43,3202067.63,43.833,566173.52,1932732.28,1714369.52,1542307.83,907527.0,410681.47,1136780.65,537342.3,26.585
2023-02,customer,CUS-0179,1548258.56,1336423.14,13.682,155150.71,56684.72,-15137.56,-9633.26,341080.77,128668.74,403581.66,144070.24,16.654
2023-02,customer,CUS-0180,4393936.89,2466451.09,43.867,231929.47,1695556.32,1533227.25,-384848.57,653756.82,260570.3,984430.97,711616.61,17.722
2023-02,customer,CUS-0181,4110276.92,2987451.69,27.318,488585.61,634239.62,467253.86,681287.56,327275.23,243461.29,822852.55,1016314.72,9.325
2023-02,customer,CUS-0182,5165862.45,3621118.81,29.903,404608.92,1140134.72,881632.16,1040755.43,382048.67,329090.69,565001.89,521883.69,22.143
2023-02,customer,CUS-0183,4718032.79,3458739.65,26.691,658185.73,601107.41,298599.83,-382830.82,282644.0,601695.35,317327.4,411121.18,7.038
2023-02,customer,CUS-0184,3960376.51,2613198.84,34.016,497598.31,849579.36,609513.69,-526053.12,565533.39,304716.51,518933.34,935580.51,5.926
2023-02,customer,CUS-0185,1260026.63,905943.37,28.101,132589.41,221493.85,142370.51,109064.46,137722.77,137717.82,152237.22,216925.84,14.54
2023-02,customer,CUS-0186,5445607.53,3159182.22,41.987,566034.67,1720390.65,1503495.77,-260504.13,502145.71,171309.34,784368.42,816929.13,15.5
2023-02,customer,CUS-0187,3279861.27,2659090.91,18.927,575586.98,45183.39,-51451.98,531297.56,277283.14,332223.96,692636.28,955400.81,21.37
2023-02,customer,CUS-0188,1917249.06,1627830.97,15.095,318562.58,-29144.5,-92178.08,-289338.87,408559.43,201323.97,220581.43,131555.4,23.939
2023-02,customer,CUS-0189,4034907.55,2697348.4,33.15,346577.75,990981.41,895863.83,755411.95,541968.04,176669.47,986492.92,430664.23,8.523
2023-02,customer,CUS-0190,5879272.44,4858819.01,17.357,633678.91,386774.52,97628.12,-748521.83,748277.9,460592.98,1305097.67,1105974.89,10.875
2023-02,customer,CUS-0191,4917658.33,3309375.63,32.704,646312.91,961969.79,716071.51,-307471.85,921988.53,550503.45,1010280.9,842579.49,29.022
2023-02,customer,CUS-0192,711806.22,610533.69,14.228,100416.41,856.13,-49922.4,-11687.81,106684.68,72565.48,102635.45,153345.86,11.186
2023-02,customer,CUS-0193,327036.75,235383.18,28.025,50977.79,40675.79,24295.39,-10624.64,65924.55,27628.94,90697.21,74221.78,31.654
2023-02,customer,CUS-0194,6006691.91,4300725.41,28.401,689067.95,1016898.55,813074.08,1308194.43,319733.6,694129.61,1278967.36,1023805.51,4.13
2023-02,customer,CUS-0195,3431684.74,2162785.87,36.976,540083.19,728815.69,604783.35,-215987.49,569634.61,333534.79,460086.24,347008.27,18.023
2023-02,customer,CUS-0196,6090090.04,4319335.69,29.076,966387.98,804366.37,534261.2,452115.19,623166.61,216308.68,881077.84,1151115.42,8.449
2023-02,customer,CUS-0197,1184761.02,863671.98,27.102,76260.23,244828.81,191621.19,79886.72,166313.65,142272.93,180620.2,186014.09,17.848
2023-02,customer,CUS-0198,5577245.73,3819721.06,31.512,540681.85,1216842.82,819827.57,1566811.31,1258171.84,549676.19,1377920.58,897115.42,11.827
2023-02,customer,CUS-0199,6209461.79,4536946.98,26.935,705022.08,967492.74,651893.53,1426074.24,944159.17,291691.02,1306945.48,734246.02,17.554
2023-02,customer,CUS-0200,4127818.77,3298955.35,20.08,505013.02,323850.4,199066.21,-409588.64,1031470.19,599422.36,401398.46,859831.86,29.395
2023-02,customer,CUS-0201,5182123.67,3656832.55,29.434,924270.7,601020.42,250759.23,1159180.72,464943.63,508963.9,1412226.7,1328949.43,21.973
2023-02,customer,CUS-0202,4163822.11,2583641.86,37.95,492294.09,1087886.16,971890.55,969544.22,790945.79,322621.03,443830.75,523016.16,28.552
2023-02,customer,CUS-0203,581420.64,433851.07,25.381,45954.69,101614.88,56531.77,101383.69,85310.64,77224.82,111684.81,137021.94,19.026
2023-02,customer,CUS-0204,4651617.74,2862399.99,38.464,604749.48,1184468.27,976753.26,227048.74,940997.75,394982.26,582087.21,1099974.57,17.574
2023-02,customer,CUS-0205,1644024.68,1254370.97,23.701,261651.32,128002.39,50184.5,-216200.43,394158.67,194119.32,133789.82,148940.7,25.677
2023-02,customer,CUS-0206,3283101.61,2017246.69,38.557,466748.96,799105.96,691156.89,223613.62,580383.76,352296.68,706454.5,679747.88,29.777
2023-02,customer,CUS-0207,4779510.88,3484197.76,27.101,843994.33,451318.79,337002.16,-352453.07,328886.56,448676.86,1176263.56,359835.88,10.281
2023-02,customer,CUS-0208,128187.62,85689.6,33.153,22520.85,19977.18,16351.57,-20942.7,27019.72,9730.48,23609.93,18394.99,23.178
2023-02,customer,CUS-0209,5778856.66,4655831.5,19.433,911179.9,211845.26,44407.75,312793.29,835257.85,745335.69,1838020.32,562316.91,20.368
2023-02,customer,CUS-0210,3045694.43,2350219.13,22.835,473253.43,222221.87,143290.72,477708.87,343648.33,283243.92,422980.47,341225.94,14.476
2023-02,customer,CUS-0211,4402888.19,3723213.86,15.437,669888.15,9786.18,-322405.93,1043299.77,509723.1,693964.79,780599.9,1012106.7,19.08
2023-02,customer,CUS-0212,3611153.85,2033641.14,43.684,597229.23,980283.47,843652.46,342770.39,553344.45,249639.42,445997.59,660624.85,16.385
2023-02,customer,CUS-0213,3929160.4,2820929.74,28.205,496037.0,612193.66,364607.51,1023128.68,715043.74,375486.62,393945.58,563921.92,8.833
2023-02,customer,CUS-0214,1947378.05,1710177.98,12.18,113927.81,123272.26,29220.4,139734.12,460426.93,215690.4,194194.26,148715.68,13.739
2023-02,customer,CUS-0215,6205985.6,4106920.13,33.823,696619.6,1402445.87,1165468.85,1226253.13,356200.59,516276.0,337935.83,334961.29,10.258
2023-02,customer,CUS-0216,4184604.52,2892774.06,30.871,590732.66,701097.8,413792.97,272197.96,892861.84,541416.5,899464.22,481891.64,15.65
2023-02,customer,CUS-0217,263161.74,191401.06,27.269,32590.75,39169.93,24575.93,-48038.12,28195.77,26063.11,48640.85,18951.97,22.76
2023-02,customer,CUS-0218,1172474.85,962868.47,17.877,69177.14,140429.24,99607.55,121363.09,115180.39,70313.37,355376.57,130681.81,7.159
2023-02,customer,CUS-0219,3464462.61,2676900.15,22.733,587785.45,199777.01,57529.34,706166.46,609506.25,325080.48,1066252.51,221333.72,7.687
2023-02,customer,CUS-0220,5679142.84,3230914.72,43.109,362207.34,2086020.79,1761459.45,727200.28,648173.01,296949.3,1100882.92,957916.65,23.543
2023-02,customer,CUS-0221,5433815.67,3706871.63,31.781,884152.25,842791.79,716420.0,1277794.0,898572.19,671511.63,625398.49,1626713.62,22.142
2023-02,customer,CUS-0222,4705276.85,3430169.94,27.1,478038.58,797068.33,684433.56,444032.46,590287.72,550093.04,333733.12,1084487.12,7.864
2023-02,customer,CUS-0223,4157308.46,2303535.35,44.591,282915.96,1570857.15,1252672.46,722262.39,897950.11,195994.49,613333.87,544611.12,17.374
2023-02,customer,CUS-0224,2815145.88,2349648.83,16.535,475975.08,-10478.02,-135411.41,726216.55,165366.85,293295.95,551845.12,336705.04,8.67
2023-02,customer,CUS-0225,489462.32,322354.95,34.141,67225.72,99881.64,61813.2,-78427.45,66029.25,16307.07,64718.16,74628.66,26.644
2023-02,customer,CUS-0226,5117552.09,3879011.92,24.202,394341.2,844198.97,459823.52,1450219.06,1264465.72,255521.97,503810.26,1208114.81,22.667
2023-02,customer,CUS-0227,1774732.88,1109441.47,37.487,192885.37,472406.04,334471.61,386210.96,99824.19,116629.16,184927.92,298211.48,23.037
2023-02,customer,CUS-0228,2236367.7,1733103.85,22.504,362613.06,140650.79,80886.45,496603.06,508746.16,119748.61,213549.73,425349.63,30.789
2023-02,customer,CUS-0229,2787398.47,1926153.64,30.898,333629.89,527614.94,313942.76,-523018.12,423606.35,171785.77,335242.41,605585.82,21.043
2023-02,customer,CUS-0230,144973.92,101064.49,30.288,16876.57,27032.87,19532.88,38321.6,27884.79,13469.66,22079.42,43068.47,27.067
2023-02,customer,CUS-0231,5042559.61,3934303.04,21.978,748573.01,359683.56,115069.13,698575.21,1194047.5,291442.85,1041031.55,988405.38,23.089
2023-02,customer,CUS-0232,2389551.1,1521481.56,36.328,384877.62,483191.93,396114.34,48669.61,147639.42,202988.66,214973.06,134534.33,9.109
2023-02,customer,CUS-0233,4487678.88,2632811.51,41.332,452727.81,1402139.56,1246747.22,67585.49,942167.32,161699.67,723795.17,1111236.47,7.368
2023-02,customer,CUS-0234,3642361.79,3055731.93,16.106,373407.11,213222.75,-74689.1,60884.84,501534.92,500422.15,962572.49,412565.46,26.329
2023-02,customer,CUS-0235,71819.99,51315.04,28.55,8185.02,12319.94,6775.31,-5562.52,12322.89,4329.59,11063.46,12437.31,11.865
2023-02,customer,CUS-0236,2080691.92,1792529.44,13.849,200363.96,87798.52,2732.21,106571.76,177005.92,140132.3,519825.17,461793.18,5.802
2023-02,customer,CUS-0237,4172677.28,3292836.26,21.086,639624.51,240216.5,-41471.86,183828.65,306197.23,655433.84,1258866.06,289367.73,10.723
2023-02,customer,CUS-0238,1930191.82,1334829.74,30.845,205918.34,389443.74,286428.19,16643.1,199061.73,128226.13,206793.1,179865.57,17.476
2023-02,customer,CUS-0239,2171529.31,1806256.08,16.821,379807.21,-14533.99,-69073.52,134963.1,282522.39,278481.93,595210.76,273684.68,10.536
2023-02,customer,CUS-0240,5713729.8,4263781.98,25.377,923612.23,526335.59,242866.23,1333648.76,791129.67,367229.24,1429631.93,872222.01,4.054
2023-02,customer,CUS-0241,4419421.0,2493877.31,43.57,681808.28,1243735.4,1131409.86,701843.13,847712.18,163025.99,379569.69,1207163.47,21.055
2023-02,customer,CUS-0242,1984733.36,1462013.06,26.337,288575.48,234144.82,157713.03,47368.12,360450.36,258263.06,548522.8,229166.83,13.347
2023-02,customer,CUS-0243,6036413.56,5037282.37,16.552,932712.23,66418.96,-148146.37,1514338.66,574902.03,407345.35,745555.46,627228.03,19.003
2023-02,customer,CUS-0244,2506994.53,2126554.49,15.175,206740.38,173699.67,34655.35,-370478.3,511132.69,116625.92,342796.79,143241.97,21.838
2023-02,customer,CUS-0245,3661177.68,3012999.31,17.704,603093.64,45084.73,-244605.08,272305.55,394507.82,307027.76,335191.02,1011830.46,14.682
2023-02,customer,CUS-0246,4009148.37,2653262.24,33.82,654835.48,701050.64,457107.0,1198428.4,546242.05,189475.79,223441.31,750263.0,26.978
2023-02,customer,CUS-0247,5303173.6,4571819.54,13.791,322402.54,408951.52,135727.49,1336565.58,1165265.96,422179.52,1675898.33,1107734.32,4.141
2023-02,customer,CUS-0248,5980476.25,4884747.77,18.322,622333.89,473394.59,30097.14,-1127777.81,1476334.05,265581.82,549581.11,841282.11,14.981
2023-02,customer,CUS-0249,3755532.12,2405316.54,35.953,289580.55,1060635.03,972344.36,538840.05,363082.45,334022.08,749122.9,237222.82,24.954
2023-02,customer,CUS-0250,1687957.56,1299897.79,22.99,253122.88,134936.89,85893.83,499619.57,287033.69,91192.0,322431.85,99055.72,10.251
2023-02,customer,CUS-0251,3522682.64,1938682.41,44.966,345489.42,1238510.81,984248.17,-468932.8,361417.96,196049.77,726354.12,382456.78,11.207
2023-02,customer,CUS-0252,2719116.07,1977786.78,27.264,265127.96,476201.34,295816.01,377351.18,350785.97,260552.15,297259.06,295103.36,12.93
2023-02,customer,CUS-0253,3477521.26,2227228.28,35.954,623742.32,626550.66,404950.78,-391192.66,349850.76,435492.72,358891.5,438626.34,11.543
2023-02,customer,CUS-0254,3977048.2,3463407.75,12.915,225885.03,287755.42,128839.67,252104.35,533824.75,330482.36,472570.1,1026490.87,17.596
2023-02,customer,CUS-0255,2338120.21,1649142.83,29.467,138495.25,550482.12,470449.88,-306469.97,233011.82,91488.55,251042.62,324314.36,18.743
2023-02,customer,CUS-0256,365837.59,276444.35,24.435,49671.54,39721.7,13822.19,1517.63,65008.76,17864.04,102326.52,49524.6,19.883
2023-02,customer,CUS-0257,2442243.17,1533471.67,37.211,219196.46,689575.03,527737.3,554261.27,490848.32,246861.4,138872.82,404453.09,23.874
2023-02,customer,CUS-0258,2628160.22,1496062.95,43.076,240253.23,891844.04,805236.67,153169.61,464705.05,133633.29,566809.01,545601.03,14.326
2023-02,customer,CUS-0259,5150787.63,3864152.82,24.979,913034.22,373600.58,217032.32,406358.72,725724.36,640233.63,1494682.17,1284804.57,13.861
2023-02,customer,CUS-0260,1148127.51,870120.34,24.214,173796.71,104210.46,44274.29,-132688.31,150195.7,83195.22,343333.24,173185.66,4.351
2023-02,customer,CUS-0261,395245.99,292255.82,26.057,40620.05,62370.11,51020.28,-31279.31,50632.72,55763.87,89610.72,43641.47,9.052
2023-02,customer,CUS-0262,1292269.75,852524.1,34.029,190899.84,248845.8,166807.65,100316.74,88500.35,82257.83,122128.08,155708.56,14.054
2023-02,customer,CUS-0263,6293953.21,4078200.09,35.204,742768.53,1472984.6,1003194.82,1720178.97,392942.84,611995.9,1249668.73,1646939.08,30.734
2023-02,customer,CUS-0264,797200.87,685456.1,14.017,125711.87,-13967.09,-37556.33,-61814.28,148511.11,89641.81,250894.22,211626.75,17.787
2023-02,customer,CUS-0265,2560903.82,1494503.9,41.642,327537.88,738862.05,579546.68,480020.8,305480.17,242738.24,253482.03,293902.6,14.589
2023-02,customer,CUS-0266,2352860.11,1591749.99,32.348,148473.12,612637.0,444378.8,408012.93,294987.12,122930.48,590614.32,223659.76,23.226
2023-02,customer,CUS-0267,3974391.09,3087188.93,22.323,424405.05,462797.11,175470.24,1178501.42,751453.15,551780.83,260112.65,629596.24,23.44
2023-02,customer,CUS-0268,5950353.51,4010521.74,32.6,600397.18,1339434.58,1148742.56,554178.1,506190.26,741193.62,578951.24,1538913.67,26.302
2023-02,customer,CUS-0269,1628708.36,1422307.85,12.673,261802.39,-55401.87,-89256.89,297209.35,353159.64,281070.9,534546.67,379534.46,22.143
2023-02,customer,CUS-0270,3172607.29,1943614.56,38.738,192738.64,1036254.09,906065.06,-551891.68,432153.19,158953.66,384671.77,211402.5,4.065
2023-02,customer,CUS-0271,574586.64,327709.74,42.966,44139.79,202737.11,173350.42,118788.8,126229.76,30034.86,60816.95,51160.72,26.506
2023-02,customer,CUS-0272,2138327.67,1444751.82,32.435,380094.37,313481.49,259640.76,-168225.4,368692.41,124573.26,152352.81,430765.94,20.329
2023-02,customer,CUS-0273,3454051.59,1983182.97,42.584,527072.01,943796.61,739653.73,-308567.32,333736.59,209782.12,597589.73,298475.35,14.43
2023-02,customer,CUS-0274,2342326.17,1604467.42,31.501,301698.07,436160.68,283899.77,174705.49,385807.7,115129.43,459615.07,227811.75,5.078
2023-02,customer,CUS-0275,2332136.92,1960385.29,15.94,133650.82,238100.81,128004.75,132211.72,494005.29,226123.99,771063.12,600811.75,14.897
2023-02,customer,CUS-0276,5853707.98,3886451.1,33.607,905917.27,1061339.62,839856.59,-357724.32,1246424.91,419200.8,646362.97,402795.08,26.592
2023-02,customer,CUS-0277,2905265.18,1731293.08,40.408,475037.39,698934.71,588335.19,65734.73,272138.85,164067.0,519726.49,329761.59,17.614
2023-02,customer,CUS-0278,4794851.88,2861453.5,40.322,816681.84,1116716.53,901399.25,313733.64,299297.31,479803.11,834606.32,873975.41,19.58
2023-02,customer,CUS-0279,1766960.86,1419387.0,19.671,130838.26,216735.59,103132.51,-251364.19,306062.82,192240.81,360751.99,468237.31,8.911
2023-02,customer,CUS-0280,6087351.07,4536889.24,25.47,1048817.61,501644.21,97216.36,338705.46,1028935.23,349419.98,642147.02,633911.78,23.353
2023-02,customer,CUS-0281,6223366.29,4369965.39,29.781,931305.49,922095.42,614198.31,1760551.42,1379028.28,552812.85,687095.68,1056850.03,24.473
2023-02,customer,CUS-0282,5061510.49,2975822.13,41.207,407455.98,1678232.38,1358570.84,-623572.61,475427.33,222908.51,939990.93,948249.95,12.143
2023-02,customer,CUS-0283,5201155.99,3057930.3,41.207,595143.93,1548081.76,1251946.65,739506.01,963930.34,383985.58,431578.36,1221592.61,28.169
2023-02,customer,CUS-0284,3198493.82,2024192.16,36.714,172388.82,1001912.84,784430.15,122936.65,797831.58,143574.79,759281.61,862785.37,26.158
2023-02,customer,CUS-0285,955489.81,590870.23,38.16,79971.39,284648.19,232065.91,-162112.49,116968.86,43773.66,129996.48,217641.68,15.223
2023-02,customer,CUS-0286,1340287.69,1166375.57,12.976,130466.92,43445.21,-37695.07,181707.92,85504.8,100956.96,125121.57,157806.61,20.013
2023-02,customer,CUS-0287,703442.58,491629.24,30.111,48111.43,163701.91,137248.26,155481.7,56823.28,60757.63,54204.83,89149.9,15.803
2023-02,customer,CUS-0288,5414233.59,3933986.72,27.34,781870.43,698376.44,303235.93,724794.02,418903.9,382820.51,1260816.49,380272.63,4.859
2023-02,customer,CUS-0289,3593373.06,3093354.68,13.915,466970.86,33047.52,-168469.37,-210314.18,759210.34,447270.53,388531.14,365194.61,5.848
2023-02,customer,CUS-0290,6103256.62,4225193.34,30.771,1033257.66,844805.61,591931.79,581737.48,1119026.17,840418.37,1405599.69,1583866.5,22.689
2023-02,customer,CUS-0291,179726.15,106774.95,40.59,18865.46,54085.74,47437.62,-33525.35,37890.68,19240.62,37924.3,41370.98,5.255
2023-02,customer,CUS-0292,2274236.89,1279034.84,43.76,323202.96,671999.09,539166.56,17023.43,168436.18,220047.1,158152.73,185115.08,11.739
2023-02,customer,CUS-0293,3495634.46,1976289.74,43.464,599640.27,919704.44,704294.35,729995.68,679536.48,369429.61,733514.45,720006.56,31.301
2023-02,customer,CUS-0294,350993.94,241979.38,31.059,20055.11,88959.45,68287.38,43562.22,77984.29,38933.32,61121.7,41179.94,17.408
2023-02,customer,CUS-0295,3681651.09,2377032.69,35.436,222336.48,1082281.92,912610.77,775455.22,440117.1,321073.9,478365.94,905992.01,30.102
2023-02,customer,CUS-0296,641023.74,545455.7,14.909,44036.9,51531.15,8086.42,-60082.22,89572.99,99296.72,63842.1,52989.18,5.829
2023-02,customer,CUS-0297,107110.97,66109.98,38.279,8099.27,32901.72,25085.31,24611.05,19571.18,4981.53,10831.4,8917.3,10.725
2023-02,customer,CUS-0298,6347956.82,3671925.33,42.156,979445.08,1696586.41,1254425.05,-776015.83,1532863.06,511577.7,1436581.52,373123.8,22.119
2023-02,customer,CUS-0299,277841.77,226664.2,18.42,35182.17,15995.39,8266.15,32945.23,67210.54,41955.23,75269.54,16822.91,18.55
2023-02,customer,CUS-0300,1302608.15,1019431.04,21.739,211024.76,72152.35,-4842.85,-38352.01,141456.67,199910.85,200135.2,353806.29,6.635
2023-02,customer,CUS-0301,3335972.66,1944704.28,41.705,441079.52,950188.87,876641.77,833163.45,206109.49,146606.48,564079.8,685917.63,16.021
2023-02,customer,CUS-0302,1162062.59,944112.21,18.755,75841.11,142109.27,110159.05,-33458.01,264257.21,74689.87,290479.29,207017.13,13.634
2023-02,customer,CUS-0303,2140479.55,1661266.29,22.388,160212.66,319000.61,250758.29,141745.61,254375.24,286087.25,644593.96,185819.38,26.016
2023-02,customer,CUS-0304,3134395.82,2440646.54,22.133,233497.85,460251.43,300256.49,16996.51,498132.48,314652.45,610872.68,695949.31,17.315
2023-02,customer,CUS-0305,5334899.0,3159387.21,40.779,582452.71,1593059.08,1483839.54,319425.07,331450.97,506367.66,1208124.41,699454.25,14.064
2023-02,customer,CUS-0306,3342567.4,2570014.62,23.113,406457.54,366095.24,146548.6,505402.55,507934.08,263221.73,978444.26,779061.49,5.554
2023-02,customer,CUS-0307,4298934.44,3546386.97,17.505,601347.56,151199.91,20484.97,502545.56,1064437.48,488185.73,377727.1,1063849.86,7.379
2023-02,customer,CUS-0308,1062358.97,779921.06,26.586,65454.56,216983.35,154059.6,-157500.87,247519.87,54206.99,294993.51,262031.83,13.684
2023-02,customer,CUS-0309,6140166.59,3729074.13,39.268,495633.91,1915458.55,1557210.12,1766855.07,1400702.99,489869.87,541611.45,800539.05,28.512
2023-02,customer,CUS-0310,4563051.67,2797409.51,38.694,395461.67,1370180.49,1039103.81,316951.19,525190.6,384528.58,757280.93,350239.22,27.252
2023-02,customer,CUS-0311,4142876.23,2431156.81,41.317,228188.79,1483530.63,1246619.23,1167296.98,548163.05,415025.09,260543.17,216052.51,14.125
2023-02,customer,CUS-0312,3368724.77,2693044.09,20.057,591827.4,83853.27,-96405.19,57386.81,258114.3,274581.83,1013307.94,998069.44,4.479
2023-02,customer,CUS-0313,867195.35,630284.03,27.319,100462.48,136448.84,76327.79,66242.18,155594.57,88136.35,220669.01,48499.76,7.915
2023-02,customer,CUS-0314,4145350.83,3127753.57,24.548,727772.87,289824.39,60596.91,841096.52,373943.09,569763.0,501545.46,812322.36,12.732
2023-02,customer,CUS-0315,1426373.12,955285.98,33.027,226651.29,244435.86,204241.45,416406.92,308518.38,127740.5,309974.42,85454.65,26.815
2023-02,customer,CUS-0316,5352538.93,3504374.42,34.529,279211.39,1568953.12,1319916.91,-318826.6,1118005.08,524501.62,890243.46,1567645.58,20.512
2023-02,customer,CUS-0317,3090707.84,2518736.45,18.506,445620.51,126350.88,48149.89,-480881.63,461332.12,280203.76,569006.69,378316.15,26.842
2023-02,customer,CUS-0318,4672155.82,3715720.55,20.471,547579.43,408855.83,230370.99,1086932.19,713347.47,551232.04,650117.72,556582.77,26.181
2023-02,customer,CUS-0319,5866055.35,4662701.47,20.514,352041.28,851312.61,674276.58,713065.41,379217.19,557541.28,1422582.42,1740916.08,21.114
2023-02,customer,CUS-0320,1505670.83,1301270.82,13.575,79592.48,124807.53,85523.18,-113578.74,255517.32,207373.0,483037.29,106769.56,17.553
2023-03,supplier,SUP-0001,5947371.65,4332209.53,27.158,310476.92,1304685.2,1163649.98,1104920.06,357898.24,717163.55,1225661.0,424082.83,31.775
2023-03,supplier,SUP-0002,5650415.24,4004063.54,29.137,451805.6,1194546.09,753715.44,1254409.36,1108569.62,570490.1,415552.43,1381358.41,12.113
2023-03,supplier,SUP-0003,5615009.58,3253963.94,42.049,565728.4,1795317.24,1469617.07,-226597.92,927525.07,541815.85,876513.17,1087014.12,20.404
2023-03,supplier,SUP-0004,5437089.3,3397146.95,37.519,433404.18,1606538.16,1249491.23,1230466.71,892099.75,467024.52,800863.55,527034.67,13.509
2023-03,supplier,SUP-0005,5746030.43,3862810.77,32.774,1006087.68,877131.98,750523.71,1146836.25,1104756.34,710185.58,1174422.55,420960.94,4.733
2023-03,supplier,SUP-0006,3718299.07,3194860.48,14.077,219407.49,304031.1,123743.13,384066.03,694710.69,257181.11,657230.68,238759.47,21.036
